Dataset	ParentIonIndex	MZ	SurveyScanNumber	FragScanNumber	OptimalPeakApexScanNumber	PeakApexOverrideParentIonIndex	CustomSICPeak	PeakScanStart	PeakScanEnd	PeakScanMaxIntensity	PeakMaxIntensity	PeakSignalToNoiseRatio	FWHMInScans	PeakArea	ParentIonIntensity	PeakBaselineNoiseLevel	PeakBaselineNoiseStDev	PeakBaselinePointsUsed	StatMomentsArea	CenterOfMassScan	PeakStDev	PeakSkew	PeakKSStat	StatMomentsDataCountUsed
485810	27453	871.42	31991	31992	31991	-1	0	31910	32172	31991	4.3243E+06	105	86	3.3298E+08	2.448E+06	41195	340120	2078	3.2225E+08	31987	27.8	-0.3209	0.278	13
485810	27454	794.44	31991	31993	32032	27501	0	31871	31991	31923	2.557E+06	3.952	54	2.382E+08	1.7712E+06	647003	4.58E+06	2078	1.5412E+08	31954	26.9	-0.2506	0.3351	11
485810	27455	624.87	31991	31994	30132	25701	0	31923	32198	32017	4.9511E+07	17.4	52	3.1787E+09	2.9188E+07	2.8455E+06	1.32E+07	4160	2.9227E+09	32019	24.1	0.05895	0.2913	11
485810	27456	514.3	31991	31995	32017	-1	0	31702	32291	32017	1.544E+07	6.413	128	2.5121E+09	1.6129E+07	2.4075E+06	9.06E+06	4154	1.4342E+09	32035	45.2	0.4297	0.375	18
485810	27457	598.08	31991	31996	31965	-1	0	31598	32146	31965	1.0415E+07	104.3	70	1.122E+09	8.3363E+06	99844	450884	4141	1.0579E+09	31936	65.9	-1.083	0.6793	24
485810	27458	589.83	31991	31997	32185	-1	0	31767	32807	32185	1.8401E+08	79.21	226	4.8278E+10	4.2043E+07	2.323E+06	1.28E+07	4164	4.4521E+10	32208	122	0.1842	0.2889	50
485810	27459	557.33	31991	31998	32029	-1	0	31845	32356	32029	5.0023E+07	33.49	22	3.8058E+09	2.3758E+07	1.4937E+06	4.37E+06	4167	3.3436E+09	32047	44	0.3347	0.3453	18
485810	27460	750.77	31991	31999	31991	-1	0	31754	32498	31991	1.5258E+07	53.82	185	2.8954E+09	1.251E+07	283517	1.2E+06	2077	2.4864E+09	32023	87.3	-0.2827	0.2269	33
485810	27461	884	31991	32000	32198	-1	0	31819	32628	32198	5.371E+07	324.6	226	1.243E+10	8.057E+06	165483	1.04E+06	2071	1.1716E+10	32219	107	0.2285	0.3551	42
485810	27462	488.28	31991	32001	32791	28170	0	31923	32172	32017	7.0517E+06	0.3944	119	8.082E+08	6.1698E+06	1.7878E+07	2.36E+08	6222	2.768E+08	32012	12	-0.1277	0.3727	5
485810	27463	451.62	31991	32002	32004	-1	0	31819	32185	32004	1.027E+07	12.11	54	5.835E+08	9.8731E+06	848277	3.5E+06	4148	4.8788E+08	32002	21.7	0.006041	0.2997	11
485810	27464	474.31	31991	32003	32004	-1	0	31884	32107	32004	6.2647E+06	5.985	71	5.4945E+08	4.9078E+06	1.0467E+06	5.6E+06	4159	3.6438E+08	32004	24.6	0.08674	0.2808	12
485810	27465	760.45	32004	32005	32252	27728	0	31233	32071	31793	4.5789E+08	127.7	293	1.5187E+11	8.945E+07	3.5865E+06	1.68E+07	2063	1.4376E+11	31787	122	-0.4418	0.2717	47
485810	27466	920.51	32004	32006	32017	-1	0	31676	32239	32017	3.2641E+07	193.6	133	6.0138E+09	2.3237E+07	168596	791351	2070	5.9699E+09	31963	110	-0.6668	0.8217	37
485810	27467	499.56	32004	32007	32029	-1	0	31884	32317	32029	2.1759E+07	39.91	74	1.98E+09	1.4551E+07	545166	2.64E+06	4164	1.7054E+09	32023	38.5	-0.2485	0.2291	17
485810	27468	604.4	32004	32008	31949	27443	0	31962	32226	32045	2.119E+07	51.76	76	1.7445E+09	9.9681E+06	409351	1.86E+06	2071	1.7099E+09	32042	33.2	-0.3503	0.2865	16
485810	27469	690.63	32004	32009	32017	-1	0	31624	32291	32017	5.8231E+07	253.7	151	1.1801E+10	5.43E+07	229502	1.37E+06	2071	1.1509E+10	31977	101	-0.8766	0.7359	37
485810	27470	720.56	32004	32010	32004	-1	0	31598	32304	32004	4.0318E+07	907.6	163	5.802E+09	3.6973E+07	44423	449247	2530	5.5538E+09	32000	82.3	0.08749	0.2286	32
485810	27471	685.36	32004	32011	31923	-1	0	31572	32172	31923	6.9607E+07	127.2	89	7.05E+09	1.1509E+07	547161	2.52E+06	4144	6.6457E+09	31923	39.9	0.1406	0.2291	17
485810	27472	771.13	32004	32012	33186	28634	0	31923	32120	32017	1.1128E+07	93.85	70	8.515E+08	1.1752E+07	118571	535334	2525	8.179E+08	32016	27.7	0.1536	0.2575	13
485810	27473	730.38	32004	32013	32097	-1	0	31481	32252	32097	1.1634E+07	8.902	333	2.5053E+09	3.1041E+06	1.307E+06	5.52E+06	4153	1.2704E+09	32137	58.8	0.4292	0.5405	20
485810	27474	527.58	32004	32014	32097	27542	0	31832	32265	32017	6.0481E+06	40.24	88	5.3495E+08	6.2004E+06	150294	889778	4167	5.1472E+08	32032	38	0.5352	0.3886	16
485810	27475	471.95	32004	32015	32211	-1	0	31923	32407	32211	5.7096E+07	123.2	225	1.1963E+10	1.1223E+07	463541	1.93E+06	4145	1.1831E+10	32149	75.6	0.001344	0.3308	29
485810	27476	431.94	32004	32016	32172	-1	0	31923	32459	32172	3.374E+07	206.7	202	5.0312E+09	1.0974E+07	163201	761152	4144	5.0074E+09	32135	74.8	-0.07168	0.3084	29
485810	27477	666.35	32017	32018	32004	-1	0	31949	32084	32004	8.8775E+06	10.87	26	3.3414E+08	7.6033E+06	816352	2.36E+06	4162	2.0614E+08	32004	18.8	-0.09008	0.3091	9
485810	27478	609.78	32017	32019	32107	-1	0	31923	32394	32107	1.5724E+07	341.2	80	1.7065E+09	1.9504E+06	46081	290071	2070	1.6769E+09	32098	53.7	-0.07362	0.1998	23
485810	27479	902.49	32017	32020	32097	-1	0	31962	32211	32097	2.2185E+07	82.5	86	2.1926E+09	4.0877E+06	268904	1.58E+06	2073	2.1395E+09	32095	36.1	-0.003024	0.2446	16
485810	27480	596.09	32017	32021	32029	-1	0	31936	32185	32029	4.0391E+06	27.82	110	3.2748E+08	5.3624E+06	145201	598539	4136	2.8767E+08	32030	33.5	0.6694	0.3571	15
485810	27481	436.94	32017	32022	32017	-1	0	31923	32120	32017	3.5323E+06	14.97	33	1.2664E+08	3.0138E+06	235985	1.1E+06	4152	1.0627E+08	32011	18.9	-0.04828	0.3298	9
485810	27482	453.84	32017	32023	31978	-1	0	31897	32071	31978	3.8155E+06	385.9	83	2.7906E+08	3.2007E+06	9887.9	71310	4156	2.8113E+08	31983	26.7	-0.1204	0.2842	13
485810	27483	733.39	32017	32024	30314	25718	0	31991	32654	32343	6.7571E+06	4.609	523	1.5512E+09	659.71	1.466E+06	5.11E+06	2524	2.5778E+08	32339	24.5	-0.1273	0.315	10
485810	27484	755.16	32017	32025	32032	-1	0	31962	32107	32032	7.7306E+06	55.47	51	3.0911E+08	5.0545E+06	139355	732075	2071	3.4089E+08	32032	21.3	-0.03598	0.3147	10
485810	27485	805.08	32017	32026	32004	-1	0	31936	32133	32004	4.6647E+06	27.42	64	1.0454E+08	447.78	170103	1.13E+06	4157	7.3586E+07	32023	31	0.2783	0.2628	13
485810	27486	819.81	32017	32027	32071	27539	0	31806	32146	31978	3.0019E+06	34.96	55	1.7048E+08	341.82	85867	451985	2084	1.727E+08	31986	20.9	-0.0164	0.3435	10
485810	27487	903.96	32017	32028	31991	-1	0	31923	32058	31991	3.164E+06	429.3	40	1.3035E+08	235.85	7369.4	83306	4144	1.275E+08	31993	18.6	0.0001711	0.343	9
485810	27488	753.11	32029	32030	31884	-1	0	31598	32485	31884	2.1938E+07	70.54	480	8.3066E+09	6.0811E+06	310992	1.11E+06	2531	8.0352E+09	31997	204	0.5643	0.9257	69
485810	27489	777.15	32029	32031	31965	-1	0	31676	32407	31965	2.467E+08	640.6	72	2.1782E+10	2.8761E+07	385132	2.63E+06	2076	1.9086E+10	31965	30.9	-0.1013	0.2542	14
485810	27490	635.85	32032	32033	32071	-1	0	31949	32304	32071	1.198E+08	174.7	81	1.0359E+10	6.5594E+07	685888	2.63E+06	4156	1.0051E+10	32075	33.4	0.1216	0.2421	15
485810	27491	546.68	32032	32034	32071	-1	0	31884	32356	32071	8.9066E+07	85.81	75	6.6387E+09	2.62E+07	1.038E+06	7.67E+06	4169	6.2E+09	32079	32.3	0.1355	0.2494	14
485810	27492	512.63	32032	32035	32172	-1	0	31426	32382	32172	5.5974E+08	635.3	148	8.904E+10	5.8755E+07	881117	4.68E+06	2075	7.7901E+10	32152	51.1	-0.1363	0.2083	21
485810	27493	775.13	32032	32036	32071	-1	0	31871	32330	32071	8.0288E+07	259.1	103	8.4348E+09	5.9071E+07	309883	1.59E+06	2075	8.1903E+09	32073	38.8	0.1368	0.2291	17
485810	27494	579.02	32032	32037	32058	-1	0	31884	32719	32058	6.6496E+07	213.7	88	6.5438E+09	5.2942E+07	311123	1.32E+06	4161	6.1203E+09	32079	45.3	0.718	0.4767	19
485810	27495	601.1	32032	32038	32097	-1	0	31923	32459	32097	1.0094E+08	277.2	92	1.1006E+10	4.8484E+07	364152	1.83E+06	4146	1.0619E+10	32096	41.5	0.3315	0.2578	18
485810	27496	520.79	32032	32039	32084	-1	0	31923	32224	32084	5.1222E+07	110.1	104	4.7035E+09	2.7475E+07	465116	1.46E+06	4151	4.5571E+09	32082	41.3	-0.002782	0.2242	18
485810	27497	490.79	32032	32040	32029	-1	0	31832	32133	32029	1.6578E+07	21.92	67	1.2308E+09	1.1332E+07	756234	2.47E+06	4142	1.0747E+09	32020	27.5	0.05215	0.2665	12
485810	27498	761.71	32032	32041	32107	-1	0	31858	32394	32107	1.1056E+08	425.2	134	1.5926E+10	6.7687E+07	260031	1.49E+06	2074	1.5241E+10	32100	53.9	0.1124	0.1998	23
485810	27499	567.68	32032	32042	32097	-1	0	31858	32304	32097	7.9997E+06	14.57	121	1.1182E+09	8.9744E+06	549100	2.66E+06	4171	9.3379E+08	32076	42.6	-0.03528	0.2369	17
485810	27500	443.74	32032	32043	32058	-1	0	31858	32304	32058	1.2786E+07	61.62	100	1.3117E+09	9.2595E+06	207495	1.41E+06	4169	1.2388E+09	32071	45.4	0.4206	0.3191	19
485810	27501	794.45	32032	32044	32032	-1	0	31871	32146	32032	8.6686E+06	16.47	82	4.2976E+08	1.3355E+06	526253	2.64E+06	2077	3.0676E+08	32039	30.5	0.1876	0.2494	14
485810	27502	682.95	32045	32046	29790	25415	0	31991	32239	32071	1.2814E+07	273.4	102	1.0056E+09	1.0064E+07	46875	283194	4157	9.9409E+08	32073	28.4	0.2243	0.2575	13
485810	27503	764.75	32045	32047	32071	-1	0	31991	32185	32071	1.3267E+07	62.9	80	1.0259E+09	7.5129E+06	210929	1.1E+06	2078	9.9318E+08	32079	29.1	0.2242	0.2575	13
485810	27504	541	32045	32048	32084	-1	0	31965	32498	32084	7.7955E+07	92.28	105	8.5192E+09	5.6E+07	844775	5.23E+06	2074	7.9782E+09	32086	38.1	0.08587	0.2291	17
485810	27505	552.35	32045	32049	32071	-1	0	31923	32343	32071	4.0988E+07	68.07	76	2.5944E+09	1.495E+07	602152	2.02E+06	4144	2.3266E+09	32078	37	0.1815	0.2353	16
485810	27506	523.32	32045	32050	32058	-1	0	31793	32343	32058	6.1753E+06	3.992	224	1.2004E+09	8.2324E+06	1.5469E+06	4.07E+06	4153	3.1314E+08	32060	24.5	0.09461	0.2764	11
485810	27507	406.25	32045	32051	34630	29821	0	31978	32185	32097	3.6809E+06	5.511	93	3.4056E+08	3.5432E+06	667974	2.53E+06	4159	2.4285E+08	32089	28.9	-0.07858	0.2882	13
485810	27508	676.61	32045	32052	32097	-1	0	31962	32304	32097	8.0087E+07	392.2	101	7.8604E+09	4.7028E+07	204211	1.34E+06	2074	7.6764E+09	32095	36.6	-0.0006086	0.2353	16
485810	27509	738	32045	32053	32120	-1	0	31832	32641	32120	3.0129E+07	103	254	5.8186E+09	1.7268E+07	292493	1.24E+06	2073	5.2478E+09	32172	109	0.3777	0.8558	37
485810	27510	567.34	32045	32054	32097	-1	0	31936	32330	32097	1.0586E+07	6.514	190	1.7936E+09	1.0377E+07	1.6251E+06	5.53E+06	4165	1.2164E+09	32115	52	0.2324	0.263	22
485810	27511	665	32045	32055	32058	-1	0	31858	32252	32058	1.8141E+07	56.75	73	1.6201E+09	1.6416E+07	319693	1.34E+06	2070	1.5118E+09	32069	37.8	0.252	0.2312	17
485810	27512	401.75	32045	32056	32084	-1	0	31923	32172	32084	1.8654E+07	55.63	75	1.5293E+09	1.242E+07	335304	1.39E+06	4146	1.4586E+09	32081	30	-0.02978	0.2688	14
485810	27513	584.33	32045	32057	32071	-1	0	31897	32330	32071	1.3866E+07	5.886	273	2.025E+09	1.3125E+07	2.3557E+06	5.98E+06	4140	1.2201E+09	32121	71.3	0.6601	0.8728	24
485810	27514	655.05	32058	32059	31637	-1	0	31455	32830	31637	8.8328E+07	84.84	113	2.8176E+10	2.37E+07	1.0411E+06	3.74E+06	2073	2.4225E+10	31831	225	0.7041	1.562	71
485810	27515	702.88	32058	32060	32058	-1	0	31978	32159	32058	1.0697E+07	46.13	67	7.0143E+08	1.0789E+07	231896	1.04E+06	4153	7.0176E+08	32066	25.6	0.08526	0.2863	12
485810	27516	507.3	32058	32061	31871	-1	0	31220	32097	31871	5.0724E+08	114	294	1.6403E+11	1.7841E+07	4.4506E+06	1.56E+07	4137	1.5441E+11	31791	120	-0.4087	0.3043	46
485810	27517	502.83	32058	32062	32032	-1	0	31832	32133	32032	1.4875E+07	9.092	106	1.623E+09	1.4018E+07	1.6361E+06	8.96E+06	4154	1.3101E+09	32042	35.1	-0.001699	0.2421	15
485810	27518	629.05	32058	32063	31507	26989	0	31962	32146	32045	7.8535E+06	8.569	80	5.9488E+08	1.0654E+07	916492	6.33E+06	4164	4.8199E+08	32051	25	-0.02822	0.2849	11
485810	27519	672.64	32058	32064	32084	-1	0	31965	32172	32084	6.8296E+06	47.05	92	5.87E+08	8.2507E+06	145160	688284	4139	5.839E+08	32078	31.3	0.01201	0.2686	14
485810	27520	524.62	32058	32065	32084	-1	0	31991	32172	32084	7.2446E+06	24.73	93	5.9972E+08	9.1999E+06	292991	1.11E+06	4138	5.6522E+08	32080	28.4	0.08629	0.2665	12
485810	27521	631.87	32058	32066	32146	-1	0	32029	32420	32146	1.4433E+08	60.18	116	1.817E+10	1.8204E+07	2.3985E+06	1.1E+07	4164	1.6999E+10	32157	43.5	0.1286	0.2233	18
485810	27522	801.13	32058	32067	32097	-1	0	31949	32304	32097	9.2599E+06	143	130	1.0164E+09	7.3063E+06	64752	307811	2072	9.7337E+08	32096	45.1	0.1178	0.2179	19
485810	27523	440	32058	32068	32071	-1	0	31965	32304	32071	6.7965E+06	166.9	79	5.5792E+08	7.8255E+06	40723	235252	4150	5.3159E+08	32076	33.8	0.3981	0.2716	15
485810	27524	1062.11	32058	32069	32107	-1	0	32004	32224	32107	8.0965E+06	11041	96	7.7705E+08	6.902E+06	733.32	9186	4169	7.7638E+08	32103	34	0.04628	0.259	14
485810	27525	619.03	32058	32070	29751	25351	0	31832	32224	32017	1.4825E+07	31.27	81	1.3011E+09	3.6913E+06	474124	2.86E+06	4168	1.0975E+09	32013	28	0.194	0.2575	13
485810	27526	768.45	32071	32072	32146	-1	0	31793	32394	32146	1.59E+09	786.6	142	2.3581E+11	6.1505E+08	2.0215E+06	1.17E+07	2071	2.2525E+11	32150	52.1	0.01559	0.2039	22
485810	27527	782.39	32071	32073	32107	-1	0	31978	32291	32107	7.99E+06	46.04	131	9.3184E+08	5.5409E+06	173560	860282	2080	8.8925E+08	32101	40.9	-0.09489	0.2491	17
485810	27528	625.39	32071	32074	30483	26061	0	31936	32265	32084	2.9117E+07	10.05	72	2.3364E+09	2.5351E+07	2.8961E+06	1.28E+07	4129	1.8721E+09	32081	27.8	0.07918	0.2665	12
485810	27529	593.42	32071	32075	32133	-1	0	32029	32304	32133	1.0054E+08	39.32	89	8.4538E+09	1.5629E+07	2.557E+06	3.28E+07	2077	7.9685E+09	32141	35.2	0.1089	0.2482	15
485810	27530	581.6	32071	32076	32071	-1	0	31780	32343	32071	3.6493E+07	174.2	102	3.4766E+09	3.3344E+07	209489	808940	2070	3.3008E+09	32071	38	-0.0006188	0.2353	16
485810	27531	543.53	32071	32077	32330	-1	0	31624	32965	32330	1.2009E+08	130.7	135	2.2939E+10	2.6282E+07	918946	4.42E+06	2073	1.5121E+10	32391	82.6	0.4744	0.7636	27
485810	27532	751.92	32071	32078	32133	-1	0	31923	32576	32133	1.542E+08	321.6	68	1.703E+10	3.2231E+07	479512	1.91E+06	2075	1.1806E+10	32137	33.8	0.1013	0.2494	14
485810	27533	795.48	32071	32079	32185	-1	0	31991	32407	32185	4.4025E+08	463	81	4.0666E+10	1.9288E+07	950858	5.97E+06	2073	3.953E+10	32187	40.9	-0.01503	0.2233	18
485810	27534	642.33	32071	32080	32159	-1	0	31991	32343	32159	1.7125E+07	31.13	117	1.9321E+09	8.8861E+06	550196	1.81E+06	4148	1.7118E+09	32137	43.2	-0.2205	0.2538	17
485810	27535	717.05	32071	32081	32097	-1	0	32004	32198	32097	8.2435E+06	24.78	75	6.945E+08	6.8731E+06	332614	2.65E+06	4158	6.503E+08	32095	30	0.03342	0.278	13
485810	27536	873.45	32071	32082	32045	-1	0	31936	32369	32045	3.4018E+06	12.3	228	3.8507E+08	1.832E+06	276574	1.4E+06	2076	3.0735E+08	32036	34.2	-0.1372	0.2853	14
485810	27537	410.26	32071	32083	32071	-1	0	31949	32252	32071	8.1853E+06	10.71	78	6.0292E+08	7.9587E+06	764515	3.11E+06	4144	4.9942E+08	32076	26.6	0.1001	0.2849	12
485810	27538	793.18	32084	32085	32211	-1	0	31949	32576	32211	1.4099E+08	212.2	82	1.4844E+10	5.581E+06	664320	2.93E+06	2078	1.4028E+10	32207	41.7	-0.1917	0.2233	18
485810	27539	819.51	32084	32086	32071	-1	0	31923	32172	32071	4.5378E+06	35.22	75	1.2271E+08	242687	128857	779281	4148	1.2011E+08	32067	29.2	-0.2277	0.3005	13
485810	27540	649.95	32084	32087	31702	27105	0	31923	32252	32032	8.8207E+06	35.14	62	5.8774E+08	3.3912E+06	251004	1.28E+06	4151	5.8204E+08	32042	25.8	0.03005	0.2865	12
485810	27541	509.54	32084	32088	31923	-1	0	31728	32265	31923	5.0112E+07	116.5	133	6.9641E+09	1.3102E+07	430056	2.02E+06	4139	6.6366E+09	31970	54.6	0.2064	0.3189	22
485810	27542	526.87	32084	32089	32097	-1	0	31884	32226	32097	6.1713E+06	251.6	123	8.0912E+08	8.5542E+06	24526	176214	4148	8.0505E+08	32076	46.3	-0.147	0.2466	20
485810	27543	622.88	32084	32090	32029	-1	0	31702	32369	32029	9.3434E+06	9.38	460	3.3569E+09	7.6413E+06	996041	3.57E+06	2071	2.7413E+09	32032	130	-0.244	0.3483	44
485810	27544	584.17	32084	32091	32071	-1	0	31991	32224	32071	4.6562E+06	33.05	132	4.2438E+08	6.0978E+06	140862	736179	4162	3.9592E+08	32086	35.4	0.5266	0.32	15
485810	27545	891.44	32084	32092	32120	-1	0	32029	32211	32120	1.3552E+07	318.1	83	1.0682E+09	9.4869E+06	42603	287085	4140	1.0796E+09	32116	29.2	-0.006611	0.2665	12
485810	27546	661.39	32084	32093	30919	26444	0	31923	32291	32097	8.2074E+06	3.525	90	9.1169E+08	8.7227E+06	2.3285E+06	8.53E+06	4145	4.5093E+08	32098	28.8	0.2168	0.2665	12
485810	27547	792.68	32084	32094	32211	-1	0	31962	32511	32211	2.1345E+08	219.7	85	2.3607E+10	1.043E+07	971440	4.41E+06	2076	2.1905E+10	32210	41.7	0.03375	0.2233	18
485810	27548	852.8	32084	32095	32084	-1	0	31978	32198	32084	7.2852E+06	85.23	105	3.1049E+08	1.6818E+06	85480	657786	4164	3.0897E+08	32086	33.7	0.09322	0.2615	15
485810	27549	669.57	32084	32096	31806	27245	0	32029	32550	32159	9.7687E+06	92.43	229	1.7848E+09	1.2795E+06	105686	502362	2069	1.5544E+09	32187	61.3	0.2147	0.3769	23
485810	27550	910.71	32097	32098	32107	-1	0	31965	32185	32107	4.2016E+06	179.3	123	2.9046E+08	764.13	23432	171912	2073	2.9921E+08	32094	38.1	-0.545	0.3042	16
485810	27551	811.43	32097	32099	32017	-1	0	31897	32159	32017	3.5397E+06	9.151	125	4.0261E+08	207016	386826	1.9E+06	4153	3.4395E+08	32040	39.1	0.1481	0.296	16
485810	27552	519.82	32097	32100	32133	-1	0	32004	32330	32133	9.339E+07	170.4	81	8.6392E+09	4.8286E+07	548169	2.09E+06	4148	8.3244E+09	32139	36.2	0.163	0.2421	15
485810	27553	779.71	32097	32101	32097	-1	0	31832	32304	32097	2.4216E+07	271.7	149	3.6466E+09	2.1568E+07	89127	483222	2072	3.5613E+09	32071	53.3	-0.06042	0.2039	22
485810	27554	672.39	32097	32102	32097	-1	0	32029	32172	32097	1.0955E+07	3.432	16	3.0739E+08	7.7445E+06	3.1917E+06	1.95E+07	4156	7.7351E+07	32091	12.7	-0.132	0.4099	6
485810	27555	742.91	32097	32103	32172	-1	0	31923	32343	32172	2.2476E+07	41.77	93	2.2542E+09	7.8228E+06	538072	2.3E+06	4164	2.1201E+09	32164	37.7	-0.1184	0.2477	16
485810	27556	596.83	32097	32104	32185	-1	0	31962	32576	32185	7.1612E+07	79.53	246	1.2741E+10	1.271E+07	900452	3.01E+06	4140	1.216E+10	32261	90.1	0.09333	0.6575	30
485810	27557	1069.02	32097	32105	32084	-1	0	32004	32172	32084	4.4461E+06	6149	51	2.5803E+08	1.432E+06	723	9535	6259	2.6091E+08	32079	25.2	0.1681	0.2807	11
485810	27558	755.74	32097	32106	32133	-1	0	32032	32239	32133	6.579E+06	26.16	95	5.4261E+08	4.0587E+06	251507	1.5E+06	4175	5.195E+08	32140	29.1	0.01879	0.2818	12
485810	27559	733.72	32107	32108	30314	25718	0	31910	32330	32133	2.8752E+06	6.012	233	3.1334E+08	1324.8	478252	2.01E+06	2072	1.7759E+08	32144	34	0.1288	0.2735	13
485810	27560	723.39	32107	32109	32239	-1	0	32107	32330	32239	3.9734E+06	2.182	90	2.98E+08	34704	1.8212E+06	1.67E+07	4162	2.2149E+07	32236	20.7	-0.8458	0.3654	10
485810	27561	730.9	32107	32110	32133	-1	0	31936	32252	32133	4.2493E+07	24.05	82	4.3423E+09	4.0423E+07	1.7669E+06	7.24E+06	4137	3.9572E+09	32143	41.5	0.5309	0.3103	18
485810	27562	586.87	32107	32111	30457	25954	0	31923	32304	32120	2.3291E+07	16.83	130	3.0773E+09	2.3977E+07	1.3837E+06	7.39E+06	4146	2.6519E+09	32128	48.3	0.07735	0.213	20
485810	27563	503.31	32107	32112	31090	26539	0	32029	32472	32146	1.2296E+07	5.742	79	1.2146E+09	9.0101E+06	2.1416E+06	8.29E+06	4159	8.0121E+08	32146	28.1	0.09783	0.2764	11
485810	27564	428.78	32107	32113	32084	-1	0	31949	32304	32084	1.115E+07	43.51	158	1.433E+09	8.7552E+06	256287	1.49E+06	4158	1.3594E+09	32109	52.2	0.3614	0.3425	21
485810	27565	678.75	32107	32114	32133	-1	0	32029	32317	32133	3.7709E+07	98.61	44	2.3192E+09	2.3043E+07	382416	3.86E+06	2075	2.2133E+09	32130	31.6	0.05045	0.2659	13
485810	27566	783.75	32107	32115	32133	-1	0	31965	32304	32133	2.1267E+07	67.91	74	1.8946E+09	1.9461E+07	313175	2.15E+06	4165	1.8425E+09	32140	33	0.1551	0.2494	14
485810	27567	615.36	32107	32116	32185	-1	0	31910	32317	32185	6.753E+07	55.6	96	7.097E+09	1.7779E+07	1.2147E+06	3.52E+06	4148	6.4912E+09	32180	35.3	-0.01836	0.2421	15
485810	27568	926.1	32107	32117	32029	-1	0	31884	32198	32029	2.9335E+07	788.6	125	3.614E+09	8.8933E+06	37201	350645	2073	3.5852E+09	32036	48.8	0.1367	0.2319	21
485810	27569	550	32107	32118	32107	-1	0	31923	32265	32107	1.1272E+07	17.35	101	1.1947E+09	1.0591E+07	649772	2.3E+06	4151	1.0035E+09	32114	36.1	0.228	0.2421	15
485810	27570	657.94	32107	32119	32097	-1	0	31806	32198	32097	7.7371E+06	25.49	173	1.2101E+09	1.0047E+07	303475	1.98E+06	2072	1.0648E+09	32055	54.1	-0.1291	0.3455	21
485810	27571	459.43	32120	32121	32172	27591	0	32045	32172	32107	1.731E+07	0.0631	98	1.7102E+09	2.6106E+07	2.7433E+08	1.34E+09	4107	7.6495E+08	32108	14.2	-0.04398	0.3727	5
485810	27572	660.68	32120	32122	32159	-1	0	31871	32433	32159	1.2906E+07	28.16	105	1.24E+09	7.3294E+06	458241	2.12E+06	4163	1.1209E+09	32150	37.8	-0.1523	0.2686	15
485810	27573	530.66	32120	32123	32198	-1	0	32004	32394	32198	3.2303E+08	202.4	98	3.4778E+10	1.0058E+08	1.5962E+06	7.54E+06	4158	3.3329E+10	32191	40.1	-0.01309	0.2291	17
485810	27574	634.34	32120	32124	32211	-1	0	31949	32615	32211	3.8107E+08	157	92	4.301E+10	8.4129E+07	2.4266E+06	8.33E+06	2075	4.047E+10	32208	42.7	0.06894	0.2233	18
485810	27575	755.07	32120	32125	32133	-1	0	32058	32224	32133	8.4672E+06	72.05	84	5.3238E+08	9.4365E+06	117514	663353	4151	5.2956E+08	32136	26.3	0.07233	0.2764	11
485810	27576	727.09	32120	32126	32224	-1	0	31923	32511	32224	8.4784E+07	208.6	207	1.5258E+10	6.3727E+07	406353	2.93E+06	4147	1.5063E+10	32212	71.1	0.1141	0.2871	27
485810	27577	488.64	32120	32127	32791	28170	0	32045	32304	32133	1.1767E+07	27.26	70	1.0406E+09	1.1756E+07	431692	1.5E+06	4143	9.5333E+08	32143	31.4	0.2125	0.2575	13
485810	27578	525.04	32120	32128	32369	-1	0	32058	32667	32369	4.949E+07	150.3	262	8.1311E+09	2.1176E+07	329196	1.54E+06	4140	3.8514E+09	32362	28.5	-0.02404	0.2836	12
485810	27579	473.32	32120	32129	32107	-1	0	32004	32317	32107	1.4402E+07	5.096	66	1.2482E+09	1.3186E+07	2.8263E+06	1.42E+07	4137	7.6308E+08	32110	27.3	-0.002136	0.2766	11
485810	27580	682.05	32120	32130	32146	-1	0	31965	32330	32146	8.3628E+06	21.39	80	7.0825E+08	7.9743E+06	390930	2.26E+06	4163	6.4179E+08	32152	28.8	0.0377	0.2861	12
485810	27581	650.85	32120	32131	29699	25145	0	31949	32407	32211	4.08E+06	12.21	153	6.616E+08	2.4065E+06	334052	1.4E+06	4159	5.6189E+08	32178	54.7	0.09483	0.3658	20
485810	27582	567.01	32120	32132	32097	27510	0	31923	32317	32198	5.2964E+06	16.32	194	8.0635E+08	2.8826E+06	324618	1.24E+06	4137	6.9351E+08	32178	52.5	-0.2333	0.2379	21
485810	27583	497.84	32133	32134	32120	-1	0	31991	32211	32120	6.996E+06	159	71	4.0497E+08	4.9756E+06	43998	305017	2068	3.7466E+08	32116	34.8	-0.1007	0.2494	14
485810	27584	807.45	32133	32135	33696	29201	0	31991	32407	32198	3.6316E+07	36.13	62	2.4134E+09	7.6812E+06	1.0052E+06	5.34E+06	4162	2.1808E+09	32190	29.5	-0.06339	0.2686	13
485810	27585	585.35	32133	32136	32198	-1	0	31991	32485	32198	2.6361E+08	150.8	77	2.5096E+10	1.0046E+08	1.7487E+06	5.02E+06	4163	2.3513E+10	32189	34.4	-0.002474	0.2421	15
485810	27586	654.84	32133	32137	32185	-1	0	31949	32407	32185	4.7913E+07	81.26	122	5.4457E+09	2.8542E+07	589619	3.01E+06	2070	5.2407E+09	32180	39.6	-0.08007	0.2467	17
