Dataset	ScanNumber	Collision Mode	ParentIonMZ	BasePeakIntensity	BasePeakMZ	ReporterIonIntensityMax	Ion_126.128	Ion_127.125	Ion_127.131	Ion_128.128	Ion_128.134	Ion_129.131	Ion_129.138	Ion_130.135	Ion_130.141	Ion_131.138	Weighted Avg Pct Intensity Correction
485810	32906	hcd	574.84	671569.25	159.092	389603.66	389603.66	224521.45	184731.92	264058.34	198945.89	357757.5	77448.77	222671.19	130122.53	307227.44	0
485810	32907	hcd	864.12	908937.69	473.3296	99923.86	55306.83	70074.3	83480.8	82360.94	37457	53027.02	51689.04	79028.59	44288.39	99923.86	0
485810	32908	hcd	855.23	334007.84	239.1144	240313.06	52645.29	16797.84	240313.06	20932.79	72620.88	26287.62	96189.95	19604.77	38691.79	34640.45	0
485810	32909	hcd	609.53	639955.94	248.1815	196956.8	196956.8	110503.81	127277.21	145759.27	83634.05	107207.97	86847.85	109606.14	91427.56	157735.3	0
485810	32911	hcd	737.16	1074888.75	579.8647	342926.12	342926.12	178360.91	110809.29	189717.58	109851.64	232126.11	48190.52	165302.08	147579.14	238840.64	0
485810	32912	hcd	880.47	149337.36	129.1314	146696.64	76673.56	33844.88	29690.88	35034.29	37336.32	146696.64	37439.36	39326.61	31834.56	39815.46	0
485810	32913	hcd	655.74	3970861.5	248.1813	546001.94	425464.16	205961.95	276114.78	233831.86	546001.94	341887.09	152690.7	183519.12	482029.41	306038.66	0
485810	32914	hcd	442.74	333172.94	120.0812	54783.97	28803.46	41131.57	26886.87	53244.12	23003.75	27484.63	22133.12	48055.43	19709.73	54783.97	0
485810	32915	hcd	650.06	6544960	248.1812	760773.38	372661.28	126272.69	260459.47	152664.09	252727.67	169362.25	188626.02	138726.95	760773.38	215298.72	0
485810	32916	hcd	743.66	1166186.25	743.453	242727.91	237291.64	200828.83	113292.38	216943	84144.73	125067.27	68075.74	199579.5	72788.61	242727.91	0
485810	32917	hcd	1057.53	219091.78	651.4043	162432.8	25648.94	34583.06	65799.2	26896.75	162432.8	26920.91	44671.93	33465.71	37184.71	55293.59	0
485810	32918	hcd	808.15	474622.47	248.1813	300303.34	147356.38	91724.3	111074.56	85545.77	300303.34	171608.22	75400.61	110768.28	86298.54	132881.19	0
485810	32919	hcd	690.18	585685.88	690.41	229377.45	229377.45	87579.31	160548.94	103386.19	145748.25	210732.75	58643.73	106302.62	89755.74	137821.64	0
485810	32920	hcd	858.48	139851.81	120.0812	54344.63	33966.09	17161.15	38001.79	27175.81	19051.33	54344.63	10799.91	23078.2	22464.97	30338.15	0
485810	32921	hcd	1050.25	215479.06	343.2548	65163.83	46785.21	16983.14	35383.01	15670.76	33940.29	65163.83	13863.3	22408.68	20706.87	29541.72	0
485810	32922	hcd	900.46	733610.38	110.0717	88987.57	88987.57	63037.58	51253.61	78333.88	27817.99	61114.18	24391.86	59824.28	39742.92	77605.02	0
485810	32924	hcd	694.46	1586711.12	694.4599	1055912.88	968775.62	304829.62	426588.94	418569.62	319581.53	1055912.88	210950.59	340676.75	280103.62	507979.97	0
485810	32925	hcd	597.39	491637.94	597.3932	295197.62	284854.06	183644.14	173324.91	219236.09	162553.81	295197.62	72213.36	186373.61	136215.47	243665.95	0
485810	32926	hcd	563.84	721626.75	110.0718	276139.53	276139.53	79184.22	88050.03	76179.35	131334.06	99597.72	33794.41	82839.98	64921.16	109499.39	0
485810	32927	hcd	570.73	506672.25	120.0812	396734.47	112508.38	47705.95	396734.47	79094.87	94161.95	76933.15	157467.14	77687.82	63943.4	90517.72	0
485810	32928	hcd	585.35	1275736.75	567.3538	998567.69	998567.69	230623.16	347969	302408.38	214921.41	415851.62	104460.69	199792.47	278139.91	310405.91	0
485810	32929	hcd	466.3	520814.47	466.2965	346598.66	299646.47	42957.34	143963.19	64704.38	346598.66	336271.84	55412.88	40106.16	120957.77	60556.22	0
485810	32930	hcd	733.09	343726.03	248.1816	200696.78	156596.53	80091.33	81587.11	105444.42	71724.85	200696.78	54189.07	84764.48	85314.23	107604.75	0
485810	32931	hcd	822.87	467163	823.9603	123057.92	98007.05	25223.47	73500.26	40619.88	29324.37	72762.16	123057.92	38566.95	34321.11	41770.55	0
485810	32932	hcd	1045.05	189426.14	1045.5484	69500.15	42579.09	31494.79	18164.91	35371.68	20150.85	69500.15	9142.39	31206.22	21266.65	37015.72	0
485810	32933	hcd	868.81	261885	587.3734	60565.38	47945.2	37592.08	48238.2	51023.02	30914.33	56789.04	26310.66	41069.83	42867.01	60565.38	0
485810	32934	hcd	919.47	90065.91	230.1708	68104.82	59186.49	28339.2	68104.82	37828.92	30659.33	30913.13	62085.7	33812.55	42311.59	49383.11	0
485810	32935	hcd	829.48	185139.58	829.4863	148261.12	121108.63	67765.56	61443.76	78453.41	42971.96	148261.12	21575.23	80808.52	45867.94	92021.42	0
485810	32937	hcd	811.45	209229.23	230.1709	170340.28	170340.28	82647.01	151860.11	108550.32	86252.72	116662.48	116519.51	103190.59	70869.23	133190.62	0
485810	32938	hcd	421.24	121061.3	120.0813	51181.42	30229.6	17000.72	51181.42	26629.91	26560.23	13351.04	46179.68	23943.28	15992.74	34870.64	0
485810	32940	hcd	780.47	5827828	126.1282	5503634	5503634	1204119.38	902122.88	1453546.88	791264.38	2236624	397040.34	1171939.38	1056510.25	1455351.25	0
485810	32941	hcd	602.99	2123812.5	110.0717	503107.66	411935	285696.44	269288.06	339583.72	222489.42	503107.66	112395.25	315017.72	180776.28	369550.47	0
485810	32942	hcd	607.69	8173840	120.0811	1768671.12	1066040.25	274442.44	1768671.12	408389.09	984294.19	1513089.25	319787.38	381713.88	494979	584668.38	0
485810	32943	hcd	674.1	2113477.75	532.3668	1317449.88	592817.94	1231134.12	273380.03	1272964.38	506549.91	1034047.19	211414.47	1096173.5	429202.94	1317449.88	0
485810	32944	hcd	624.86	2055421.88	624.8619	1124434.12	762920	316300.56	1124434.12	388023.81	320559.91	523547.72	229946.2	309923.94	666632.5	446491.59	0
485810	32945	hcd	697.37	983756.44	126.1283	936340.25	936340.25	280111.31	271060	394796.62	200917.05	851454.25	172533.75	300632.44	237286.02	423476.66	0
485810	32946	hcd	543.01	1338988	502.3196	559323.69	318229.44	171155.53	559323.69	258710.05	272127.53	154902.8	149085	241957.5	155751.89	346789.56	0
485810	32947	hcd	622.62	1739700	110.0717	738220.06	449227.72	365180.28	155147.7	453685.66	192107.83	738220.06	137740.3	329947	225776.16	458192.22	0
485810	32948	hcd	738.2	604266.81	136.0762	236845.08	236845.08	138033.67	72265.89	122109.76	99311.7	183233.52	44398.22	124565.01	85064.79	164210.53	0
485810	32949	hcd	706.55	533218.19	129.1391	533134.62	149640.08	61356.61	153468.42	105525.95	73685.7	58949.38	533134.62	79250.83	100006.35	124378.11	0
485810	32950	hcd	803.92	470322.72	248.1814	129488.05	84568.56	100038.88	54542.76	112188.83	56020.93	81131.99	59626.99	96126.05	65624.62	129488.05	0
485810	32951	hcd	910.53	994990.31	910.5226	784663.81	415144.38	105029.58	784663.81	144790.59	379463.78	575676.94	141532.59	142565.14	196383.88	213755.67	0
485810	32953	hcd	636.03	2390262.5	540.3032	1524016	1524016	288691.03	481560.34	332301.38	637995.88	1160878.38	225446.88	406271.88	254518.55	509745.25	0
485810	32954	hcd	751.16	364060.06	248.1814	158777.97	117899.7	75126.11	93319.54	53932.51	158777.97	77424.5	97843.28	73796.8	54972.14	97978.72	0
485810	32955	hcd	479.78	377740.22	376.2764	197111.88	160126.44	84375.94	67086.44	63557.13	149431.33	197111.88	38061.18	76656.73	73122.9	116369.38	0
485810	32956	hcd	613.72	610948.56	120.0812	470059.94	435708.78	332689.88	358963.81	434869.97	207812.2	318399.69	210473.72	362995.03	226795.36	470059.94	0
485810	32957	hcd	456.29	585902.69	120.0812	176420.38	105134.91	46717.54	64318.4	52248.65	99233.26	176420.38	35134.01	56162.64	52247.67	65167.72	0
485810	32958	hcd	530.13	3747902.75	248.1811	564827.25	420039.56	193490.81	464731.38	315939.97	151637.73	98677.77	564827.25	231163.44	293399.16	342842.41	0
485810	32959	hcd	807.45	393603.06	807.4433	225178.3	72918.42	39681.02	89225.12	38994.25	225178.3	62060.28	79055.96	45743.59	54164	65287.57	0
485810	32960	hcd	711.21	400225.59	248.1814	119209.77	86749.77	31979.63	119209.77	37664.26	113888.55	111694.88	31671.36	40723.12	43317.62	59769.93	0
485810	32961	hcd	930.2	156231.27	956.601	36419.61	22188.84	30772.06	15364.76	30415.89	9391.44	20384.07	16119.64	32826.41	8880.93	36419.61	0
485810	32962	hcd	742.43	533666.75	742.4259	193593.64	193593.64	45188.63	67761.69	54941.84	31506.4	62858.42	35576.66	48713.84	39138.32	71008.84	0
485810	32963	hcd	687.07	554317.44	129.132	549908.44	410987.88	150350.52	310388.78	183852.42	271034.69	549908.44	156226.09	175720.8	171760.8	252224.69	0
485810	32964	hcd	958.54	135649.98	958.5404	68462.83	48549.8	30611.85	33279.78	20905.15	50497.3	68462.83	17304.07	23665.98	29692.3	34219.12	0
485810	32966	hcd	459.43	548499.44	120.0812	196359.83	106090.03	23920.81	196359.83	22587.63	98130.6	22827	188145.25	32397.9	49277.76	51913.34	0
485810	32967	hcd	894.22	679911.12	893.9661	134122.42	50634.99	106069.03	27500.49	113212.71	24734.78	134122.42	26100.67	102689.66	42388.08	112843.85	0
485810	32968	hcd	671.69	2533989	346.1402	1326617.25	1103315.38	186519.7	600341.69	194251.81	1110470.25	1326617.25	241984.98	264766.59	521094.81	253835.28	0
485810	32969	hcd	590.7	1998000	616.3509	639765	639765	328119.84	358607.41	346312.84	394112.53	488682.66	267418.72	334808.12	273469.38	431859.09	0
485810	32970	hcd	532.99	787826.44	532.9898	241094.8	226896.95	139021.2	241094.8	175255.14	132102.2	214306.61	123911.28	165966.77	122075.46	233468.94	0
485810	32971	hcd	914.98	125971.3	778.4681	55417.11	48709.82	38604.29	34587.77	42376.66	20148.49	55417.11	21008.18	37621.68	22344.03	49470.33	0
485810	32972	hcd	990.53	140867.94	230.1706	102296.38	102116.33	57179.34	50024.95	51356.62	77102.25	102296.38	24790.72	62278.16	28050.53	77530.45	0
485810	32973	hcd	401.22	115085.67	506.2767	29430.28	29430.28	13334.6	15996.81	15162.62	14126.14	15680.55	10812.44	13645.81	18132.2	21851.51	0
485810	32974	hcd	701.06	1630934.62	700.4017	298840.47	226753.75	226402.14	107677.26	256918.28	130736.64	219512.89	52297.59	235319.88	95588.24	298840.47	0
485810	32975	hcd	570.49	435518.66	120.0813	302333.22	95031.34	39604.89	302333.22	97708.32	81167.58	49442.68	150005.59	77457.6	53853.67	106992.7	0
485810	32976	hcd	885.55	783944	885.5514	290210.09	244246	222495.39	138417.55	237494.78	167303.03	235455.81	57482.27	239233.56	99590.56	290210.09	0
485810	32977	hcd	843.45	768198.12	588.361	120507.45	81270.04	71723.48	78400.51	99631.34	44637.48	120507.45	41838.02	92533.24	52354.2	100623.57	0
485810	32979	hcd	760.45	1846300.38	760.447	1343498	484765.09	119294.98	908866.12	192728.84	468447.06	113406.73	1343498	207173.56	281453.69	339716.5	0
485810	32980	hcd	550.92	386399.38	376.2765	180446.92	173579.62	74289.77	180446.92	99609.32	126605.13	79027.84	135426.53	95576.02	73558.55	117324.56	0
485810	32981	hcd	650.87	1847607.88	248.1814	359825.72	359825.72	107747.46	156176.14	134312.77	149563.56	190692.11	83448.48	89486.87	291509.81	161487.44	0
485810	32982	hcd	566.03	611343.81	120.0813	176852.8	132260.59	89501.18	176852.8	114442.87	97358.44	95882.08	98528.73	99790.66	86263.23	140618.3	0
485810	32983	hcd	1007.03	452147.09	346.1403	76559.05	45907.02	26650.93	76559.05	36252.69	29967.53	57629.7	29480.27	38238.19	26293.25	51142.55	0
485810	32984	hcd	598.01	411220.06	248.1815	292490.66	292490.66	174194.22	214188.81	198522.77	168840.81	215949.48	143191.06	187386.67	131062.23	262060.16	0
485810	32985	hcd	937.7	952561.69	441.1449	123274.25	16289.05	112711.8	25679.91	123032.24	19765.85	20855.62	17669.82	123274.25	17192.55	112884.59	0
485810	32986	hcd	743.77	402265.06	248.1814	324148.81	324148.81	201608.98	143212.8	228642.92	150064.88	246108.12	66349.08	212789.62	100945.34	281422.62	0
485810	32987	hcd	482.03	485445.25	120.0812	77360.62	39385.86	50643.06	30662.28	73037.05	21855.48	43970.16	20474.12	58974.3	27153.98	77360.62	0
485810	32988	hcd	860.47	173622.08	536.3083	92223.48	57101.72	50955.88	75327.38	74153.14	34927.79	51938.54	39516.36	64866.8	58994.65	92223.48	0
485810	32989	hcd	642.78	343403.5	248.1816	141949.14	141949.14	78859.94	78986.47	92993.22	74947.62	115386.76	34516.74	81708.71	62221.96	106828.64	0
485810	32990	hcd	588.02	384237.91	376.2768	203481.14	203481.14	86368.62	121030.78	106224.94	64800.95	105769.82	69407.88	87381.81	64081.9	132112.41	0
485810	32992	hcd	525.29	562490.5	120.0812	178612.33	86359.43	127773.98	60619.1	165771.66	34781.63	70368.23	64499.02	141970.23	40785.86	178612.33	0
485810	32993	hcd	817.97	306439.53	818.4916	67495.24	63989.67	47301.97	64777.55	58647.61	38164.35	54513.69	44419.57	57971.55	33164.2	67495.24	0
485810	32994	hcd	720.41	1096303.38	687.9063	494521.19	373502.31	327723.44	387730.47	392808.62	215570.66	328304.28	277607.19	356301.09	161172.36	494521.19	0
485810	32995	hcd	547	850536.75	110.0718	561984.31	212375.42	165679	236478.41	232827.81	155514.53	143676.61	561984.31	180383.44	152082.83	270548.72	0
485810	32996	hcd	516.54	2256657.75	120.0812	233523.73	233523.73	156582.64	150957.12	164219.23	132342.84	212093.61	114828.21	150241.81	124520.24	199922.67	0
485810	32997	hcd	562.8	930736.12	120.0813	253915.89	155972.39	184939.5	101547.06	205336.98	124582.98	162888.25	75629.23	205007.36	85592.57	253915.89	0
485810	32998	hcd	559.96	695917.25	120.0812	234618.75	234618.75	161632.31	135941.66	170960.31	155532.14	186254.81	120299.25	171469.47	122154.27	209904.06	0
485810	32999	hcd	774.82	1149610.25	793.4135	374775.75	374775.75	69337.27	162630.95	82963.54	157826.42	215901.53	170231.61	86571.61	124814.39	109961.61	0
485810	33000	hcd	752.44	1310244.88	101.116	915383.44	255021.42	76464.56	861830.06	222854.02	302353.34	115648.66	915383.44	135720.06	178079.34	175526.11	0
485810	33001	hcd	619.87	522408.81	110.0718	185775.81	185775.81	87898.07	124404.07	101110.74	102719.98	118424.65	100782.73	89968.16	75479.16	115302.52	0
485810	33002	hcd	654.72	1193769.75	654.3859	851113.69	611055.88	561574.19	152041.45	621443.44	237509.7	851113.69	150209.66	523241.47	230438.44	664668.19	0
485810	33003	hcd	785	539367.06	784.8972	228468.84	114617.18	44977.73	64460.66	46665.64	93679.19	228468.84	48010.62	49409.27	64931.42	63633.06	0
485810	33005	hcd	876.46	227116.34	248.1814	65221.34	51622.18	35985.83	33747.44	47521.15	23082.89	65221.34	15307.73	36693.33	20677.46	51672.26	0
485810	33006	hcd	539.98	1084336	120.0812	321069.84	211560.91	77719.22	321069.84	97773.26	145099.95	76378.88	284776.12	94563.62	101708.75	139521.77	0
485810	33007	hcd	669.88	2274243.75	120.0812	871803.5	871803.5	107660.98	317256.84	120419.73	426718.12	745391.69	152168.03	136879.55	336741.19	207330.14	0
485810	33008	hcd	519.29	319084.81	674.3761	180148.23	101550.05	138508.62	79544.3	163935.55	68945.78	101086.8	65563.38	130888.07	82385.66	180148.23	0
485810	33009	hcd	806.13	609418.19	586.4144	145904.59	92625.47	74157.19	95925.42	87393.47	127305.81	145904.59	50289.86	98094.81	54655.73	125970.8	0
485810	33010	hcd	808.97	387425.44	129.1392	385105.5	143540.91	37516.36	371317.62	73571.91	150938.16	54040.25	385105.5	70124.78	89087.73	118417.8	0
485810	33011	hcd	886.99	819044.38	886.0466	602179.56	502787.81	228066.5	165777.25	195378.44	310720.75	602179.56	107525.15	226120.92	228147.5	322391.53	0
485810	33012	hcd	506.08	1398152.38	376.2764	325810.88	191626.75	263979.62	72685.85	268776.19	126684.62	258265.47	45586.52	255386.19	75668.33	325810.88	0
485810	33013	hcd	688.56	445218.44	688.3927	295351.97	103917.43	32876.37	161765.2	55127.85	72865.39	65897.27	295351.97	55120.5	66568	74860.91	0
485810	33014	hcd	575.04	713473.25	575.0391	328240.81	229828.14	245525.5	107998.9	258428.7	127335.38	328240.81	51988.05	263035.19	79199.66	285829.97	0
485810	33015	hcd	581.33	1001618.38	120.0813	270310.16	270310.16	109451.7	142838.44	92786.19	190456	210057.27	82248.46	113350.03	112915.63	154783.45	0
485810	33016	hcd	821.3	346478.09	110.0719	95393.33	91198.72	34670.74	95393.33	49133.87	41664.18	69455.42	27435.17	40932.68	35732.95	56064.76	0
485810	33018	hcd	771.09	1134817.12	771.0886	950580.69	205615.38	668974.12	122236.63	839630.12	109148.59	950580.69	128387.12	603781.56	132214.78	717811.06	0
485810	33019	hcd	827.47	193744.39	230.1709	134595.11	134595.11	57502.27	104931.5	85523.02	48410.93	100498.12	96354.46	76993.41	48335.84	97852.82	0
485810	33020	hcd	598.37	782897.94	598.0263	359831.31	359831.31	194849.19	265022.81	212198.47	223809.62	283802.5	143027.86	205355.78	178044.59	281463.78	0
485810	33021	hcd	557.67	464651.47	376.2766	236729.55	236729.55	155156.5	181274.03	153605.84	178688	213019.97	198406.06	164281.77	107625.52	215600.06	0
485810	33022	hcd	693.05	662739.56	376.2768	574282.62	574282.62	157618.19	303009	206940.92	188767.92	247471.14	162535.28	162875.12	180776.28	259028.36	0
485810	33023	hcd	562.01	1111013.62	120.0812	444949.72	285005.34	360406.56	198417.66	410290.28	229269.25	232818.92	144644.69	375424.97	153832.27	444949.72	0
485810	33024	hcd	848.04	358514.06	230.1708	202420.67	92298.95	49368.02	202420.67	67785.06	94303.93	99605.72	99039.75	66065.14	76652.91	96716.97	0
485810	33025	hcd	819	207059.36	230.1709	189186.95	125268.29	58374.36	189186.95	97000.29	101492.7	132319.75	98303.02	88683.02	74394.77	126324.06	0
485810	33026	hcd	449.64	107139.1	230.1707	59603.25	59603.25	29798.64	35718.14	35332.48	29153.65	49449.07	18138.56	35728.54	23719.77	44194.05	0
485810	33027	hcd	663.39	2995651.75	812.5462	764517.75	528860.56	661532.56	198355.48	752843.25	198659.47	684912	90812.33	716522	266118.91	764517.75	0
485810	33028	hcd	629.71	974381	785.4372	613887.44	312331.66	457475.5	271116.12	548608.38	215010.98	442676.56	141202.72	498849.53	185204.3	613887.44	0
485810	33029	hcd	601.5	1789827.38	600.6869	406727.41	406727.41	87389.45	312775.72	78048.32	390210.19	184992.69	182660.88	88043.31	184849.19	147032.84	0
485810	33031	hcd	487.78	940749.75	487.7792	272334.56	69407.23	228196.72	58551	266985.03	43801.62	50294.5	103789.48	212995.77	46524.69	272334.56	0
485810	33032	hcd	610.38	873056.88	110.0718	373892.94	307201.72	272381.03	143925.91	331911.03	113529.13	233098.64	109839	284550.84	119491.17	373892.94	0
485810	33033	hcd	893.46	3111975.25	339.1668	441855.31	371396.53	310493.25	153681.88	335947.44	252137.95	441855.31	91046.88	298083.12	182245.67	367266.38	0
485810	33034	hcd	542.65	631558.75	120.0812	426148.88	426148.88	136455.95	337726.41	176573.09	235429.08	375988.91	123787.58	155832.8	170557.98	227929.52	0
485810	33035	hcd	522.81	1109341.62	120.0812	446213.19	167410.48	149053.44	446213.19	200462.52	134950.47	148958.8	117623.99	188310.42	99718.21	264988.94	0
485810	33036	hcd	838.49	564033.06	838.4914	370878.38	320803.81	288735.03	107802.79	317813.34	155981.36	236417.2	81396.94	292301.06	126010.99	370878.38	0
485810	33037	hcd	480.61	375767.84	120.0812	116127.07	116127.07	77691.77	67218.78	86502.44	61544.81	94644.87	36373.92	74937.83	46326.84	104274.82	0
485810	33038	hcd	835.45	112991.71	248.1815	58559.03	44688.39	35650.93	58559.03	42893.27	32849.09	45542.29	49454.85	36424.77	28208.55	52706.16	0
485810	33039	hcd	830.83	738541.69	830.4906	293972.12	270261.84	211298.56	148953.97	286813.62	75677.72	292593.22	82934.9	243771.28	108063.41	293972.12	0
485810	33040	hcd	440.62	433353.66	120.0812	129487.23	65722.03	34074.48	37830.61	37114.86	42433.62	129487.23	24141.75	33991.37	33821.9	46581.49	0
485810	33041	hcd	660.43	4692950.5	660.4287	662100	474827.31	137700.91	259891.02	136659.31	308390.84	662100	146428	149355.33	210607.5	203592.19	0
485810	33042	hcd	765.61	891539.38	237.124	455910.22	319566.41	30568.67	213169.61	48063.81	455910.22	262765.81	69770.78	38782.28	136901.08	73773.8	0
485810	33044	hcd	501.96	7404284.5	120.0812	2019586.12	508972.41	146859.75	1525054.5	326479.62	522608.44	273766.97	2019586.12	198732.55	383785.56	245162.69	0
485810	33045	hcd	865.99	232342.47	865.9887	129361.41	88712.77	89940.09	104530.35	114207.52	67028.62	102742.38	67935.57	104808.91	62230.54	129361.41	0
485810	33046	hcd	588.88	12712435	159.092	3268869	3268869	1211294.5	792602.25	1317129.5	412238	1757237.88	356153.78	1009710.94	1186358.25	1493660.12	0
485810	33047	hcd	578.57	3579388.25	578.3754	825146.19	187856.97	623928.31	39963.71	701718.25	14733.45	825146.19	26182.38	619569.38	43587.35	743697.69	0
485810	33048	hcd	654.84	2521496.75	654.3856	874272.19	411336.06	447174.5	111788.38	488437.53	299342.88	874272.19	163240.38	453157.91	188808.69	533569.88	0
485810	33049	hcd	634.89	1001138.38	634.8835	549369.62	495159.88	377109.09	400452	397159.44	499291.78	453328.81	198088.19	441275.59	185245.03	549369.62	0
485810	33050	hcd	596.31	1131878.62	228.1347	354748.06	321100.53	268539.78	171679.36	305431.16	173504.28	289886.31	95615.05	301134	119166.49	354748.06	0
485810	33051	hcd	666.7	662755.44	127.1319	655146.31	489652.97	151783.23	655146.31	245339.11	363963.84	411364.78	194371.09	258251.55	209890	312696.94	0
485810	33052	hcd	640.69	670652.88	376.2766	311112.56	249793.05	151765.23	311112.56	199466.81	181042.59	208774.97	130563.18	189871.75	115966.12	254034.92	0
485810	33053	hcd	680.39	423896	126.1283	405741.34	405741.34	146612.95	285353.25	183223.48	224607.66	295049.09	90256.68	173528.86	132863.31	245827.06	0
485810	33054	hcd	704.58	813112.44	704.4043	172130.59	163028.73	48627.38	152010.78	79858.88	65509.07	172130.59	43231.3	51346.04	104384.6	91538.01	0
485810	33055	hcd	739.44	274413.06	248.1814	166149.67	150731.84	89551.6	163722.3	129812.59	79780.82	166149.67	87414.8	113469.66	67443.51	150343.19	0
485810	33057	hcd	1126.06	676170.06	359.2132	203730.31	14199.79	27348.68	138864.75	20945.29	196094.09	62674.73	203730.31	8300.02	45034.58	5959.86	0
485810	33058	hcd	815.96	441031.41	230.1709	208391.41	118987.17	171891.77	129263.77	188763.23	87877.14	156245	107912.71	180549.53	77987.85	208391.41	0
485810	33059	hcd	724.76	8942942	724.4226	5000502.5	3757079	391034.41	3131097.75	372559.81	2051573.12	5000502.5	826891	317956.97	1869377.12	339377.34	0
485810	33060	hcd	559.67	3446848	120.0812	604176.31	601055.31	451530.59	234038.3	522791.22	307412.38	434176.84	108034.97	472399	221775.16	604176.31	0
485810	33061	hcd	598.39	1170845.12	156.0771	433453.19	392104.84	147423.41	433453.19	190308.86	279616.31	280762.72	179857.72	184201.91	186778.89	278680.41	0
485810	33062	hcd	824.22	391490.34	129.139	389100.28	149420.55	31253.01	216921.39	36776.74	241402.34	30280.42	389100.28	56419.28	93502.41	90977.49	0
485810	33063	hcd	727.39	295712.59	230.1709	270408.88	270408.88	113304.36	243438.22	155455.2	134586.84	215974.66	94676.85	135480.52	113984.41	196412.52	0
485810	33064	hcd	732.95	317729.47	230.1708	286834.78	219869.98	195754.05	173859.58	245936.61	113209.99	260515.28	75197.99	226881.89	106689.07	286834.78	0
485810	33065	hcd	757.76	240187.22	248.1813	159512.03	117284.73	122166.52	94712	125694.48	83902.18	107860.84	77170.76	125680.43	45070.21	159512.03	0
485810	33066	hcd	519.99	484837.5	110.0717	187665.44	99161.66	156499.62	86345.55	187665.44	80217.41	72445.94	69370.94	154448.75	61497.06	183354.88	0
485810	33067	hcd	957.01	2252837	265.1187	1299241.38	751992.19	86450.34	536135.06	107424.26	1299241.38	674339.19	134958.7	55600.82	345262.75	35699.92	0
485810	33068	hcd	531.31	1378118.88	110.0718	250894.95	218996.91	49533.57	213796.91	65243.01	141722.28	50269.59	250894.95	56907.78	132763.5	112250.09	0
485810	33070	hcd	474.28	422737.69	475.3459	182190.28	182190.28	55966.55	87611.62	69861.09	50607.88	85445.47	24973.57	68780.16	56831.64	87550.88	0
485810	33071	hcd	753.78	1431636.25	283.1405	740486.19	188290.5	208970.3	740486.19	350091.78	186475.25	258037.66	210349.59	288669.25	131170.8	349487.03	0
485810	33072	hcd	543.82	1764397	525.8327	1008526.69	864058.25	105257.9	723482	133502.03	515741.81	1008526.69	191995.41	136661.05	381584.75	190411.58	0
485810	33073	hcd	776.42	501592.06	776.4497	409339.38	409339.38	68157.95	348358.31	74961.27	287814.19	380642.19	176332.16	94370.23	186071.58	141434.55	0
485810	33074	hcd	681.09	1286770	506.7938	457006.38	457006.38	179963.56	301428.22	245105.23	215503.7	430699.66	106817.55	183791.02	294457.19	290976.78	0
485810	33075	hcd	995.08	505665.22	628.4244	306820.56	124991.73	285903.47	53038.2	282949.66	58927.02	306820.56	42719.24	241445.44	99679.49	302813.56	0
485810	33076	hcd	439.28	813296.38	133.0862	35211.05	29370.46	16827.2	35211.05	20048.3	24775.02	18393.04	29865.21	18280.58	12634.68	28018.24	0
485810	33077	hcd	1034.56	523859.56	254.1503	309888.25	197001.61	20184.1	180733.42	22202.03	139098.69	309888.25	40886.04	17651.45	88315.73	14416.76	0
485810	33078	hcd	434.77	838475.06	133.0863	46282.91	23771.81	32558.21	14755.55	34965.59	11835.64	46282.91	9278.98	32522.13	11774.44	43655.6	0
485810	33079	hcd	870.94	572326.5	831.4495	115332.19	82275.69	42064.88	115332.19	53886.18	76194.02	71997.29	49583.73	44922.57	56937.29	72990.27	0
485810	33080	hcd	512.63	186052.95	120.0813	102942.25	72891.01	62430.07	102942.25	86558.52	52970.79	66144.87	60469.2	69546.73	45305.46	96443.18	0
485810	33081	hcd	451.79	210720.45	133.0863	47847.22	44298.35	31960.24	32122.19	35714.59	32416	37101.27	21007.19	33183.59	18292.63	47847.22	0
485810	33083	hcd	650.77	1426486.62	650.4098	398092.94	297532.88	127817.66	138606.61	162436.31	167225.41	398092.94	87306	126091.45	137875.84	210547.12	0
485810	33084	hcd	741.72	633341.12	628.4253	356369.44	356369.44	138396.69	203255.23	198930.27	111702.91	298244.66	77941.82	172533.12	111688.59	226161.97	0
485810	33085	hcd	585.03	2995012.25	133.0863	513989.28	418303.88	348296.94	369553.84	417684.69	200468.98	367765.28	259098.55	397589.97	185583.98	513989.28	0
485810	33086	hcd	626.36	678873.06	230.1707	541397	332547.88	386154	215568.72	500031.53	116286.15	425024.38	115186.57	441293.94	182601.19	541397	0
485810	33087	hcd	443.53	1318426.75	133.0863	33655.61	31013.91	16396.72	32782.71	23348.81	20581.8	33655.61	12185.43	22374.57	14797.83	30357.33	0
485810	33088	hcd	713.93	557383.69	127.1324	555090.5	398442	91589.95	555090.5	180748.53	168351.03	98655.53	276413.34	138928.7	139486.64	222454.44	0
485810	33089	hcd	464.28	184506.17	110.0718	68374.54	68374.54	38313.84	62347.34	41356.32	61839.66	57177.52	31379.88	37523.55	39848.26	54850.84	0
485810	33090	hcd	447.79	719131.69	133.0863	41632.86	29998.25	29666.6	21730.86	32323.46	23135.73	35725.49	13516.29	26450.59	18699.47	41632.86	0
485810	33091	hcd	510.82	2718661.5	506.7935	298591.5	184908.66	128890.8	98436.8	160146.41	65596.52	298591.5	36012.86	110620.62	250044.02	191542.45	0
