Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName
298242	6918	28.3430	2	4739.3	458.77	672.624	43.74	50	197	CID-MSn
298242	6919	28.3463	2	161.16	32.045	1410.1904	2.851	1	12	CID-MSn
298242	6920	28.3501	2	1090.9	44.301	1015.1718	5.403	19	92	CID-MSn
298242	6921	28.3538	2	1283.3	50.685	1035.735	6.038	27	104	CID-MSn
298242	6922	28.3576	2	89.271	29.966	799.1331	5.8	3	9	CID-MSn
298242	6923	28.3613	2	1552.8	49.934	880.0724	4.819	23	109	CID-MSn
298242	6924	28.3651	2	215.36	43.391	1161.1716	6.011	6	16	CID-MSn
298242	6925	28.3685	1	3.0868E+06	18061	401.709	32.35	48282	48282	HMS
298242	6926	28.3757	2	0	0	0	0	0	0	CID-MSn
298242	6927	28.3794	2	4697.5	1015.3	634.7507	86	40	182	CID-MSn
298242	6928	28.3828	2	0	0	0	0	0	0	CID-MSn
298242	6929	28.3864	2	69.962	30.162	1497.9868	4.236	1	6	CID-MSn
298242	6930	28.3901	2	99.393	32.014	1360.4535	6.101	2	9	CID-MSn
298242	6931	28.3939	2	4477.1	463.1	281.2349	41.99	51	183	CID-MSn
298242	6932	28.3977	2	120.75	48.004	1667.5944	5.018	2	8	CID-MSn
298242	6933	28.4014	2	1301.6	58.828	836.176	5.523	14	94	CID-MSn
298242	6934	28.4051	2	220.38	33.565	1237.8284	4.873	6	18	CID-MSn
298242	6935	28.4089	2	163.14	25.026	1114.4468	2.39	2	13	CID-MSn
298242	6936	28.4123	1	3.2176E+06	29823	401.709	56.49	52872	52872	HMS
298242	6937	28.4196	2	0	0	0	0	0	0	CID-MSn
298242	6938	28.4233	2	42.188	15.115	1466.3279	3.781	2	6	CID-MSn
298242	6939	28.4270	2	142.91	31.249	1313.5619	4.205	2	14	CID-MSn
298242	6940	28.4307	2	771.98	30.034	1063.291	4.717	24	70	CID-MSn
298242	6941	28.4344	2	1036.7	60.868	790.8405	6.578	18	86	CID-MSn
298242	6942	28.4382	2	74.217	29.774	1619.4039	3.278	1	6	CID-MSn
298242	6943	28.4418	2	1330.4	41.123	931.1542	3.948	20	95	CID-MSn
298242	6944	28.4456	2	46.858	10.135	1441.8547	2.332	1	8	CID-MSn
298242	6945	28.4493	2	89.328	20.758	1196.5868	4.011	2	11	CID-MSn
298242	6946	28.4530	2	132.21	20.994	1003.4003	3.099	4	12	CID-MSn
298242	6947	28.4564	1	3.3580E+06	40721	401.7087	71.09	50712	50712	HMS
298242	6948	28.4636	2	62.706	33.746	1698.252	5.64	2	5	CID-MSn
298242	6949	28.4674	2	2051.8	457.12	647.5092	47.26	30	99	CID-MSn
298242	6950	28.4705	2	0	0	0	0	0	0	CID-MSn
298242	6951	28.4741	2	67.059	25.606	1258.5251	4.26	2	6	CID-MSn
298242	6952	28.4778	2	39.165	12.549	1419.1343	2.506	2	4	CID-MSn
298242	6953	28.4815	2	109.68	33.083	1422.7462	4.747	2	11	CID-MSn
298242	6954	28.4852	2	3617.6	302	429.4059	29.94	45	188	CID-MSn
298242	6955	28.4890	2	182.89	62.888	1380.8066	5.91	3	10	CID-MSn
298242	6956	28.4928	2	1014.4	53.785	814.6656	6.397	18	87	CID-MSn
298242	6957	28.4966	2	40.398	10.47	1182.4236	2.044	1	7	CID-MSn
298242	6958	28.5000	1	3.1290E+06	43556	401.7087	73.73	46506	46506	HMS
298242	6959	28.5072	2	120.01	27.484	1400.2285	3.335	1	12	CID-MSn
298242	6960	28.5109	2	72.384	13.712	1693.5166	3.21	2	12	CID-MSn
298242	6961	28.5146	2	45.391	28.67	1475.6097	3.429	1	3	CID-MSn
298242	6962	28.5184	2	5787	1664.8	431.2777	131.7	41	132	CID-MSn
298242	6963	28.5214	2	54.331	18.107	1477.5668	5.468	3	5	CID-MSn
298242	6964	28.5251	2	0	0	0	0	0	0	CID-MSn
