Dataset	ParentIonIndex	MZ	SurveyScanNumber	FragScanNumber	OptimalPeakApexScanNumber	PeakApexOverrideParentIonIndex	CustomSICPeak	PeakScanStart	PeakScanEnd	PeakScanMaxIntensity	PeakMaxIntensity	PeakSignalToNoiseRatio	FWHMInScans	PeakArea	ParentIonIntensity	PeakBaselineNoiseLevel	PeakBaselineNoiseStDev	PeakBaselinePointsUsed	StatMomentsArea	CenterOfMassScan	PeakStDev	PeakSkew	PeakKSStat	StatMomentsDataCountUsed
141805	5487	1131.73	6158	6166	6004	-1	0	5762	6279	6004	131533	5.644	403	3.9299E+07	69466	23304	25988	823	2.7697E+07	6010	127	0.0338	0.3659	50
141805	5488	1062.73	6158	6167	6191	-1	0	5762	6444	6191	117702	5.826	525	4.1758E+07	84255	20201	22888	1695	2.4029E+07	6040	127	-0.178	0.6992	45
141805	5489	951.6	6158	6168	5784	-1	0	5608	6345	5784	738014	29.3	211	8.6737E+07	62507	25192	35959	1690	3.4631E+07	5780	23.5	0.0278	0.2665	12
141805	5490	853.59	6169	6170	6147	-1	0	5553	6763	6147	741682	25.69	79	1.5071E+08	540565	28872	36153	1695	7.3604E+07	6182	67.3	1.154	0.9869	28
141805	5491	919.14	6169	6171	6378	-1	0	6004	6851	6378	1.1216E+06	30.59	219	1.0100E+08	412302	36671	44245	839	3.8618E+07	6380	20.5	0.0391	0.3097	10
141805	5492	961.45	6169	6172	6180	-1	0	5960	6422	6180	199274	8.131	102	3.2489E+07	138515	24508	31977	1692	1.6698E+07	6182	35.7	-0.0574	0.2291	17
141805	5493	796.07	6169	6173	5927	-1	0	5828	6378	5927	320424	11.43	18	4.2847E+07	125193	28033	37887	1694	2.6840E+07	6040	131	0.4184	1.004	50
141805	5494	960.26	6169	6174	6191	-1	0	6026	6609	6191	204443	4.26	98	5.1518E+07	145731	47995	46778	1698	1.3454E+07	6193	54.5	-0.391	0.2199	25
141805	5495	959.35	6169	6175	6191	5494	0	6059	6565	6224	112397	2.785	323	3.9518E+07	112084	40354	38691	1700	1.4382E+07	6219	85.6	0.2658	0.3142	34
141805	5496	1280.9	6169	6176	6114	-1	0	5806	6411	6114	74438	6.583	331	1.9427E+07	47669	11308	9572	825	1.1370E+07	6078	97.7	-0.3561	0.47	41
141805	5497	1100.45	6169	6177	6301	-1	0	6092	6576	6301	194093	8.169	332	4.7184E+07	76383	23760	24910	831	3.5122E+07	6312	123	0.201	0.5291	47
141805	5498	857.57	6169	6178	6136	-1	0	5982	6620	6136	136179	6.442	166	3.1138E+07	68210	21140	29671	1694	1.5630E+07	6166	111	0.8181	1.056	46
141805	5499	893.67	6169	6179	6048	-1	0	6004	6290	6048	61512	2.013	237	1.2570E+07	12388	30553	36744	1690	1.7117E+06	6042	24.1	0.1078	0.2764	11
141805	5500	1120.63	6180	6181	6158	-1	0	5894	6356	6158	459482	18.39	27	3.8170E+07	169601	24979	25822	1699	1.4756E+07	6160	21.8	-0.1187	0.3012	11
141805	5501	1070.02	6180	6182	5971	-1	0	5817	6389	5971	81734	3.343	452	2.6964E+07	98830	24449	24499	826	1.2522E+07	6079	131	0.277	1.108	48
141805	5502	940.73	6180	6183	5938	-1	0	5729	6268	5938	242187	9.285	296	3.9633E+07	115086	26084	51654	1695	1.5671E+07	5925	42.9	-0.531	0.2275	20
141805	5503	1076.57	6180	6184	6202	-1	0	5883	6444	6202	134632	6.389	393	2.9389E+07	97244	21073	22505	1698	1.3461E+07	6193	82.8	-0.259	0.3518	33
141805	5504	1110.19	6180	6185	6202	-1	0	5795	6279	6202	97730	3.556	446	3.1020E+07	102143	27487	33551	826	1.6978E+07	6051	128	-0.1628	0.7236	45
141805	5505	1014.13	6180	6186	6158	-1	0	6015	6510	6158	124274	5.89	59	2.3468E+07	80598	21099	23280	1697	1.1842E+07	6181	94.7	0.2888	0.6352	36
141805	5506	1112.4	6180	6187	5894	-1	0	5718	6224	5894	190024	5.812	48	3.1946E+07	57031	32692	35711	827	1.4966E+07	5953	109	0.5122	0.8227	44
141805	5507	1003.83	6180	6188	6433	-1	0	6125	6631	6433	109204	5.182	309	3.2444E+07	69617	21073	23531	1694	2.1694E+07	6374	128	-0.0767	0.5416	49
141805	5508	1059.5	6180	6189	5707	-1	0	5641	6246	5707	138139	5.256	286	4.1697E+07	56221	26280	29877	827	2.5343E+07	5866	144	0.4812	1.05	55
141805	5509	948.42	6180	6190	6202	-1	0	5993	6752	6202	90445	3.352	635	3.8843E+07	97444	26983	31786	1691	1.7062E+07	6252	141	0.236	0.4844	54
141805	5510	1222.95	6191	6192	6213	-1	0	5883	6378	6213	156298	8.407	85	2.6325E+07	119924	18591	15820	830	1.2984E+07	6210	48.2	0.5058	0.3923	23
141805	5511	906.85	6191	6193	6312	-1	0	6136	6356	6312	144569	2.232	159	1.8811E+07	113773	64774	77547	1699	3.9954E+06	6263	58.4	-0.2585	0.5827	21
141805	5512	904.98	6191	6194	6422	-1	0	6147	6840	6422	116839	4.278	573	4.1147E+07	89061	27314	29928	1700	1.5164E+07	6453	102	0.2533	0.5877	38
141805	5513	798.18	6191	6195	6202	-1	0	5795	6664	6202	120622	5.315	325	4.0618E+07	98392	22695	31818	1697	1.6152E+07	6101	99.8	-0.2994	0.5519	37
141805	5514	840.83	6191	6196	6048	-1	0	5982	6389	6048	180125	7.348	18	2.5583E+07	74351	24513	33117	1695	1.5299E+07	6165	113	0.3004	0.8646	40
141805	5515	869.26	6191	6197	6092	-1	0	5817	6686	6092	207679	6.731	388	8.3282E+07	67793	30856	36412	1693	5.6484E+07	6172	228	0.5865	1.388	82
141805	5516	1200.48	6191	6198	6334	-1	0	5971	6422	6334	68072	3.293	378	1.9762E+07	51837	20672	17584	829	1.0132E+07	6221	116	-0.4027	0.5095	44
141805	5517	1161.98	6191	6199	6048	-1	0	5674	6521	6048	255941	11.05	210	6.2551E+07	81202	23155	24084	820	3.0415E+07	5989	82.1	-0.5654	0.8017	32
141805	5518	1016.06	6191	6200	6400	-1	0	6004	6884	6400	176642	5.689	102	4.7950E+07	44562	31052	31395	830	1.5752E+07	6434	58	0.6547	0.6955	24
141805	5519	1136.75	6191	6201	6026	-1	0	5850	6290	6026	673718	27.46	78	7.4149E+07	41067	24534	29254	817	5.0287E+07	6026	31	-0.0304	0.2421	15
141805	5520	1175.38	6202	6203	6246	-1	0	5839	6510	6246	123152	5.908	621	3.8306E+07	85401	20845	21710	830	2.1397E+07	6258	126	-0.1387	0.3613	51
141805	5521	878.44	6202	6204	5938	-1	0	5421	6389	5938	264748	6.718	399	9.4071E+07	75874	39408	60143	1690	4.9800E+07	6034	149	0.5188	0.9382	59
141805	5522	808.47	6202	6205	6015	-1	0	5839	6675	6015	262216	10.38	57	5.2862E+07	66263	25269	43801	1691	2.7728E+07	6084	92.6	0.5918	1.1	33
141805	5523	843.93	6202	6206	6081	-1	0	5806	6257	6081	128779	4.96	286	3.3169E+07	58269	25964	33304	1689	2.1691E+07	6028	107	0.0402	0.3211	44
141805	5524	881.77	6202	6207	6268	-1	0	6048	6675	6268	127700	3.388	271	3.9176E+07	63756	37688	65690	1687	1.4446E+07	6338	97.8	0.3696	0.9863	35
141805	5525	1006.84	6202	6208	6301	-1	0	6092	6972	6301	311275	10.98	65	7.5028E+07	55005	28352	33099	1690	3.3121E+07	6339	63.7	0.6493	0.744	26
141805	5526	899.23	6202	6209	5795	-1	0	5597	6235	5795	158685	7.374	421	4.1636E+07	46000	21521	23042	1698	2.5903E+07	5844	122	0.0203	0.5382	46
141805	5527	1078.12	6202	6210	6114	-1	0	5927	6301	6114	99643	4.61	267	2.1475E+07	62695	21612	22592	1693	1.3362E+07	6108	92	-0.0422	0.3228	37
141805	5528	820.4	6202	6211	5927	-1	0	5872	6268	5927	81469	2.671	347	1.9860E+07	71481	30501	31468	1695	7.5964E+06	6048	111	0.1585	0.8311	38
141805	5529	829.69	6202	6212	6620	5863	0	5927	6268	6015	128954	4.214	158	2.1721E+07	65955	30605	44122	1695	7.1458E+06	6006	37.1	-0.5445	0.3029	16
141805	5530	1035.55	6213	6214	6323	-1	0	6169	6378	6323	161969	4.289	121	1.8049E+07	126844	37762	53280	1699	9.9027E+06	6282	57.2	-0.112	0.3808	22
141805	5531	840.3	6213	6215	6037	-1	0	5938	6334	6037	161136	6.179	210	3.2043E+07	85117	26078	34735	1699	2.1296E+07	6086	82.6	0.4283	0.4536	35
141805	5532	991.84	6213	6216	6521	-1	0	5927	6884	6521	240154	9.994	389	8.9820E+07	106240	24029	29031	1692	5.9736E+07	6447	148	0.0225	0.8088	54
141805	5533	1207.86	6213	6217	6246	-1	0	6026	6510	6246	193020	10.33	33	2.2370E+07	67495	18681	18415	829	1.1693E+07	6246	67.1	-0.0284	0.435	30
141805	5534	888.44	6213	6218	6224	-1	0	6081	6356	6224	98250	4.488	122	1.1580E+07	85665	21894	27903	1693	4.2703E+06	6245	37.6	0.5149	0.4813	16
141805	5535	1104.49	6213	6219	6378	-1	0	6114	6686	6378	162850	6.229	418	4.5526E+07	98239	26144	34742	829	2.6515E+07	6340	96.2	-0.1892	0.1911	42
141805	5536	1119.82	6213	6220	6059	-1	0	5916	6224	6059	333647	12.19	59	3.5041E+07	52674	27375	33377	827	2.4556E+07	6044	44	-1.186	0.4531	20
141805	5537	1255.41	6213	6221	6411	-1	0	6048	6796	6411	238908	17.4	134	3.8592E+07	55808	13729	12473	843	2.4620E+07	6379	112	-0.1018	0.3725	49
141805	5538	1183.07	6213	6222	6312	-1	0	5795	6400	6312	161514	7.774	229	3.0642E+07	47727	20777	24342	830	1.4942E+07	6214	112	-0.1548	0.6681	40
141805	5539	928.12	6213	6223	6356	-1	0	6180	6708	6356	149829	4.443	36	2.4454E+07	52941	33724	40613	832	5.0346E+06	6422	80	0.5295	1.015	29
141805	5540	1034.81	6224	6225	6213	-1	0	6147	6411	6213	313362	9.645	27	2.8675E+07	345954	32490	39411	1698	1.9874E+07	6266	67.4	0.6473	0.8555	25
141805	5541	1025	6224	6226	6224	-1	0	5872	6389	6224	111167	4.879	188	1.9046E+07	104961	22783	26789	830	7.3927E+06	6177	97.9	0.1714	0.512	38
141805	5542	1151.55	6224	6227	6235	-1	0	6015	6532	6235	106623	4.154	256	2.6588E+07	87900	25669	21528	834	1.1238E+07	6260	71.5	0.494	0.5229	32
141805	5543	982.95	6224	6228	6092	-1	0	5839	6411	6092	108008	2.868	498	4.2159E+07	72391	37664	49413	1697	2.0316E+07	6138	149	-0.041	0.3898	55
141805	5544	975.26	6224	6229	6136	-1	0	6048	6554	6136	61417	2.062	446	2.1580E+07	70866	29790	39794	1694	5.5735E+06	6180	70.3	0.298	0.4494	29
141805	5545	1051.02	6224	6230	6147	-1	0	6048	6697	6147	106270	4.328	412	2.9074E+07	47247	24552	28998	1688	1.3134E+07	6338	182	0.2063	0.9241	62
141805	5546	1268.71	6224	6231	6224	-1	0	6070	6433	6224	71223	5.495	155	9.8856E+06	38228	12961	11060	831	5.0638E+06	6224	95.4	0.3861	0.5365	36
141805	5547	1243.85	6224	6232	5971	5232	0	5740	6334	5982	1.6790E+06	84.72	78	1.7212E+08	61853	19818	32726	818	1.4814E+08	5977	32.7	-0.1892	0.2563	15
141805	5548	981.7	6224	6233	6235	-1	0	5883	6466	6235	67178	3.143	563	2.8561E+07	58706	21374	25264	1692	1.6019E+07	6159	145	0.1112	0.4977	56
141805	5549	1118.55	6224	6234	6290	-1	0	6136	6477	6290	408997	14.55	40	3.6153E+07	32992	28113	38536	831	2.0665E+07	6291	27.6	0.2596	0.2494	14
141805	5550	1034.22	6235	6236	6213	-1	0	6147	6554	6213	313362	14.14	109	2.9053E+07	114919	22160	26281	1696	1.8698E+07	6276	64.9	0.3995	0.5674	26
141805	5551	1347.15	6235	6237	6246	-1	0	6070	6455	6246	257406	43.16	31	1.2188E+07	108551	5963.3	5387	833	9.0330E+06	6252	20.9	0.0088	0.2927	10
141805	5552	824.51	6235	6238	6048	-1	0	5861	6257	6048	480626	15.56	93	5.8756E+07	98714	30898	40467	1693	4.2402E+07	6094	65.7	0.9856	1.049	25
141805	5553	916.02	6235	6239	6125	-1	0	5971	6917	6125	301130	7.595	296	9.9008E+07	73731	39647	36336	826	5.1285E+07	6277	152	-0.081	0.6891	57
141805	5554	938.02	6235	6240	6356	-1	0	6191	6554	6356	117054	4.838	154	2.3385E+07	56276	24193	25081	1694	1.4191E+07	6349	81.7	0.3462	0.3121	35
141805	5555	876.72	6235	6241	5927	-1	0	5432	6279	5927	376496	11.1	255	1.1081E+08	88216	33920	48443	1688	7.8179E+07	5934	162	0.1796	0.4775	65
141805	5556	1129.19	6235	6242	6136	-1	0	6081	6477	6136	71611	2.864	197	2.0364E+07	53311	25007	26265	830	1.0235E+07	6245	114	0.3922	0.8806	39
141805	5557	1028.95	6235	6243	5894	5075	0	6169	6675	6422	88736	3.234	476	2.8463E+07	52105	27437	32994	1691	1.4304E+07	6388	116	0.1718	0.4753	48
141805	5558	838.43	6235	6244	6048	-1	0	5762	6334	6048	1.0565E+06	35.5	52	1.1549E+08	43020	29762	39260	1690	8.3637E+07	6045	43.1	0.3297	0.3535	22
141805	5559	880.76	6235	6245	6059	-1	0	6004	6345	6059	95383	2.979	260	1.7017E+07	31932	32016	40254	1693	5.8346E+06	6163	99.1	0.0175	0.9699	33
141805	5560	803.39	6246	6247	6191	-1	0	5916	7060	6191	696719	27.52	79	1.1314E+08	193575	25317	56667	1693	6.3616E+07	6181	47	-0.5322	0.2579	23
141805	5561	1191.84	6246	6248	6103	5564	0	5916	6543	6114	942896	35.35	59	1.1890E+08	95945	26676	31651	823	7.4129E+07	6109	36.4	-0.5445	0.2444	18
141805	5562	1209.39	6246	6249	5894	-1	0	5267	6697	5894	325685	15.96	487	1.2998E+08	115432	20410	21871	809	9.1211E+07	6063	239	0.7682	1.528	90
141805	5563	692.13	6246	6250	6246	-1	0	5971	6499	6246	85064	15.78	149	1.1856E+07	88364	5392.2	7804	1690	8.7473E+06	6242	49.6	0.0781	0.1998	23
141805	5564	1190.81	6246	6251	6103	-1	0	5740	6642	6103	1.2348E+06	51.01	77	1.6059E+08	74335	24206	29107	823	1.0388E+08	6104	34.4	-0.0699	0.2291	17
141805	5565	964.21	6246	6252	6279	5759	0	6059	6554	6323	86016	3.337	395	2.7738E+07	67582	25774	38524	1697	1.4716E+07	6316	120	-0.039	0.4407	46
141805	5566	1012.36	6246	6253	6356	-1	0	6092	6653	6356	169398	5.85	282	4.8426E+07	159910	28959	43569	1696	3.1827E+07	6361	123	0.0511	0.2143	54
141805	5567	873.23	6246	6254	6081	-1	0	5839	6279	6081	659794	21.45	67	6.6851E+07	70484	30756	37308	1693	4.2200E+07	6081	28.5	-0.0077	0.2575	13
141805	5568	1166.29	6246	6255	6092	5575	0	5619	6334	5861	160890	6.954	517	6.0720E+07	62207	23137	25484	829	4.2615E+07	5977	162	0.355	1.145	58
141805	5569	850.52	6246	6256	6235	-1	0	6059	6466	6235	56810	1.825	353	1.6204E+07	55378	31131	76904	1699	4.2248E+06	6181	61.1	-0.1277	0.347	24
141805	5570	750.31	6257	6258	6246	-1	0	5894	6554	6246	560703	35.43	126	1.0032E+08	444676	15824	31740	1688	7.2511E+07	6304	78.6	0.8568	0.6699	34
141805	5571	895.28	6257	6259	6301	-1	0	6125	6675	6301	511341	18.8	87	6.5919E+07	197052	27196	39042	1689	3.9232E+07	6304	32.2	0.2608	0.2421	15
141805	5572	745.81	6257	6260	6279	-1	0	6125	6554	6279	238758	24.15	39	1.6562E+07	188424	9887.1	14159	1694	1.2905E+07	6274	20.8	-0.0013	0.3007	10
141805	5573	1168.43	6257	6261	5850	-1	0	5520	6642	5850	437150	17.28	165	1.2883E+08	105277	25302	25898	809	9.8236E+07	6053	259	0.5739	1.242	96
141805	5574	777.16	6257	6262	6587	-1	0	5971	6928	6587	94640	3.797	919	5.5839E+07	79833	24925	35332	1692	3.1907E+07	6459	238	-0.1314	0.5203	90
141805	5575	1165.27	6257	6263	6092	-1	0	5839	6323	6092	393582	16.21	36	4.4869E+07	98624	24282	26926	821	2.0724E+07	6092	29	0.1546	0.2494	14
141805	5576	1006.3	6257	6264	6301	5977	0	6092	6719	6312	273749	10.16	87	5.3197E+07	151231	26932	32341	1690	3.3620E+07	6346	107	0.4864	0.8984	47
141805	5577	868.7	6257	6265	6059	-1	0	5828	6389	6059	119555	4.05	486	4.4993E+07	77043	29522	35575	1692	2.8260E+07	6076	149	0.2944	0.5657	54
141805	5578	1000.15	6257	6266	6455	-1	0	6180	7060	6455	199220	8.057	213	5.8497E+07	59444	24727	31194	1690	3.3337E+07	6486	113	0.0712	0.4129	46
141805	5579	800.82	6257	6267	6422	-1	0	6169	6477	6422	104961	3.905	252	2.0340E+07	95300	26877	38138	1698	1.1416E+07	6345	80.3	-0.119	0.6061	31
141805	5580	500.6	6268	6269	6257	-1	0	5894	7027	6257	218208	49.83	122	4.2113E+07	150726	4379.1	10260	1689	3.6464E+07	6257	94.5	-0.1823	0.3935	42
141805	5581	794.45	6268	6270	6103	-1	0	5751	6642	6103	3.2336E+06	110.7	52	3.0486E+08	140138	29217	47178	821	1.9636E+08	6104	27.4	-0.0836	0.2575	13
141805	5582	755.49	6268	6271	6301	-1	0	6125	6521	6301	168059	11.25	88	2.3672E+07	120020	14938	21890	1691	1.6112E+07	6349	72.8	0.7743	0.8256	28
141805	5583	985.73	6268	6272	6257	-1	0	6092	6576	6257	141537	5.684	382	3.6367E+07	85109	24903	26934	1698	2.4157E+07	6328	126	0.0452	0.3589	47
141805	5584	760.07	6268	6273	6290	-1	0	6103	6554	6290	127213	8.581	93	1.7851E+07	80837	14824	23328	1688	1.0310E+07	6325	66.5	0.7819	0.7475	27
141805	5585	751.9	6268	6274	6301	-1	0	6125	6774	6301	84368	7.2	355	1.9773E+07	75229	11717	17007	1695	9.2000E+06	6333	74.2	0.9086	0.8429	32
141805	5586	811.92	6268	6275	6070	-1	0	6015	6345	6070	107580	3.743	208	1.6616E+07	59811	28745	37590	1693	6.8206E+06	6154	79.7	0.2222	0.6745	28
141805	5587	911.02	6268	6276	6532	-1	0	6235	6697	6532	93891	3.024	389	2.9263E+07	62315	31045	38516	830	1.4526E+07	6447	115	-0.0357	0.5694	43
141805	5588	913.27	6268	6277	6268	-1	0	6147	6466	6268	72156	2.508	34	1.1779E+07	73524	28775	41904	1692	2.1232E+06	6262	26.3	-0.179	0.2958	13
141805	5589	1068.09	6268	6278	6279	-1	0	6081	6499	6279	87632	3.41	320	2.0577E+07	84378	25701	27983	830	9.4355E+06	6299	110	-0.2237	0.5276	40
141805	5590	967.72	6279	6280	6466	-1	0	6092	6653	6466	255334	9.435	270	6.5072E+07	125326	27062	34338	833	4.6904E+07	6413	108	-0.0057	0.4364	45
141805	5591	1033.16	6279	6281	5784	5357	0	6114	6477	6301	231219	8.061	32	2.5994E+07	112451	28685	35032	1693	1.0081E+07	6296	24.9	0.0112	0.2665	12
141805	5592	843.32	6279	6282	6554	-1	0	6191	6763	6554	217116	8.623	400	5.1504E+07	96618	25178	31668	1696	3.0021E+07	6462	110	-0.6595	0.944	38
141805	5593	831.46	6279	6283	6158	-1	0	5993	6378	6158	2.2169E+06	67.68	30	1.1931E+08	132785	32756	52520	1691	7.7061E+07	6158	21.2	-0.032	0.2983	11
141805	5594	1102.5	6279	6284	6444	-1	0	6048	6675	6444	285464	9.639	274	6.9883E+07	98961	29616	34204	831	5.1169E+07	6343	156	0.0726	0.4771	60
141805	5595	966.59	6279	6285	6301	-1	0	6158	6367	6301	121054	4.585	61	9.7238E+06	69979	26405	30517	1689	3.5888E+06	6311	27.3	0.2131	0.2575	13
141805	5596	585.95	6279	6286	6279	-1	0	6048	6356	6279	71306	8.316	50	6.8800E+06	59585	8574.6	10815	1691	4.1946E+06	6247	60.9	-0.9085	0.7318	24
141805	5597	886.37	6279	6287	6554	-1	0	6158	6994	6554	195005	6.397	53	4.9034E+07	47539	30484	36041	1691	1.1333E+07	6554	27.1	0.0231	0.2575	13
141805	5598	1155.16	6279	6288	6048	-1	0	5839	6477	6048	142823	5.765	159	4.1208E+07	66177	24774	26328	836	2.4668E+07	6121	130	0.6591	0.7972	53
141805	5599	1090.87	6279	6289	6334	-1	0	5971	6664	6334	534369	19.83	64	6.6781E+07	81143	26943	28593	1692	3.4345E+07	6337	24.9	0.0393	0.2753	12
141805	5600	987.99	6290	6291	6301	-1	0	5806	7093	6301	480499	25.88	141	6.8086E+07	303782	18565	22170	1697	1.9589E+07	6319	42.7	0.8557	0.6687	18
141805	5601	1194.37	6290	6292	6290	5610	0	6191	6620	6279	296715	10.97	34	3.1312E+07	202803	27050	37592	834	1.3295E+07	6284	25.2	-0.0013	0.2665	12
141805	5602	1149.72	6290	6293	6466	-1	0	6290	6697	6466	147563	4.516	232	3.5319E+07	143099	32674	35190	834	2.1795E+07	6477	108	-0.0788	0.652	40
141805	5603	1097.33	6290	6294	6147	-1	0	6048	6719	6147	241892	7.796	164	4.7418E+07	140961	31026	27957	835	1.0802E+07	6134	36.1	-0.6308	0.2668	16
141805	5604	991.26	6290	6295	6521	5532	0	6081	6455	6246	174066	7.774	193	3.0933E+07	115133	22390	26017	1696	2.1668E+07	6312	72.2	0.218	0.5168	27
141805	5605	852.58	6290	6296	6048	-1	0	5641	6422	6048	295151	10.66	152	5.5186E+07	122028	27699	38361	1693	1.6999E+07	6085	54.1	0.6372	0.7101	22
141805	5606	932.52	6290	6297	6158	-1	0	6004	6741	6158	4.4998E+06	167.8	56	2.9945E+08	88100	26809	53916	1696	2.5753E+08	6157	23.2	0.0146	0.2795	11
141805	5607	727.69	6290	6298	6334	-1	0	6136	6873	6334	521381	35.47	57	4.9447E+07	156312	14698	32018	1686	3.4325E+07	6337	25.1	0.09	0.2665	12
141805	5608	885.78	6290	6299	6554	5597	0	6125	6730	6345	124205	3.738	449	4.3235E+07	95310	33225	36338	1690	2.0531E+07	6423	104	0.2777	0.7065	38
141805	5609	1090.19	6290	6300	6334	-1	0	6158	6609	6334	762587	28.5	47	5.1312E+07	178258	26758	33299	1689	2.8387E+07	6336	25.4	0.091	0.2665	12
141805	5610	1193.37	6301	6302	6290	-1	0	6136	6466	6290	1.0622E+06	42.93	43	6.9388E+07	895800	24744	29347	833	5.3573E+07	6288	24.4	-0.0518	0.2665	12
141805	5611	987.37	6301	6303	6290	-1	0	5938	7060	6290	366307	20.25	143	5.8662E+07	141645	18091	21155	1697	1.8989E+07	6338	57.5	0.4955	0.5626	24
141805	5612	1148.29	6301	6304	6290	-1	0	5883	6521	6290	265418	9.336	33	4.0300E+07	102745	28430	31373	1689	2.0032E+07	6260	112	0.1909	0.7774	41
141805	5613	1157.65	6301	6305	6301	-1	0	6136	6521	6301	97604	3.238	205	1.9875E+07	87014	30145	35248	1688	8.1839E+06	6306	107	0.1951	0.6836	38
141805	5614	1142.75	6301	6306	6147	-1	0	6092	6378	6147	219373	9.213	230	2.1971E+07	69759	23812	26131	834	1.5074E+07	6215	87.9	0.3381	1.008	29
141805	5615	1135.64	6301	6307	6576	-1	0	6213	6994	6576	243924	10.34	37	4.4592E+07	69840	23595	24274	834	1.4631E+07	6620	65.9	0.8906	1.092	25
141805	5616	1236.49	6301	6308	6301	-1	0	6235	6554	6301	83232	4.613	222	1.1808E+07	57159	18044	15070	835	2.5344E+06	6301	22.4	0.1002	0.2764	11
141805	5617	1170.88	6301	6309	6323	-1	0	6136	6499	6323	123112	4.431	49	1.6391E+07	66948	27784	31048	834	5.1857E+06	6283	67.1	-0.9795	0.9235	24
141805	5618	842.82	6301	6310	6554	-1	0	6092	6774	6554	725199	27.64	36	9.3592E+07	92581	26240	37783	1685	5.5411E+07	6524	51	-0.3681	0.3464	20
141805	5619	1046.5	6301	6311	6356	-1	0	6279	6719	6356	115040	4.484	227	2.6048E+07	57828	25658	28984	1696	1.3549E+07	6430	86.4	0.0846	0.6503	33
141805	5620	1099.51	6312	6313	6345	-1	0	5553	6840	6345	2.0653E+06	76.55	47	2.4468E+08	603564	26979	38801	837	1.6380E+08	6334	62.9	0.0153	0.3824	29
141805	5621	780.56	6312	6314	6334	-1	0	6169	6807	6334	226372	8.568	42	2.6013E+07	125929	26420	36973	1696	8.8397E+06	6335	22.2	0.0003	0.2916	11
141805	5622	921.07	6312	6315	6334	-1	0	6191	6576	6334	100886	2.994	326	2.6335E+07	109841	33700	37104	1691	1.2985E+07	6335	85.2	0.3482	0.3126	34
141805	5623	1198.4	6312	6316	6301	-1	0	6125	6455	6301	74862	3.345	203	1.4779E+07	85716	22379	20237	835	6.1672E+06	6255	65.5	-0.4986	0.5769	24
141805	5624	997.98	6312	6317	6466	-1	0	6213	6730	6466	401236	18.09	53	5.7063E+07	80943	22174	29130	1692	4.2674E+07	6458	85.8	-0.3761	0.4559	38
141805	5625	1247.52	6312	6318	6158	-1	0	6026	6345	6158	244677	12.63	126	3.2101E+07	71092	19379	19169	825	1.9883E+07	6138	50	-0.8193	0.514	20
141805	5626	917.84	6312	6319	6202	-1	0	5806	6708	6202	147187	5.239	577	5.2496E+07	135100	28094	26603	837	2.2231E+07	6197	153	-0.6244	0.7751	58
141805	5627	1160.25	6312	6320	6334	-1	0	6158	6763	6334	118980	5.673	356	2.8406E+07	91682	20973	20631	836	1.4164E+07	6368	125	0.3465	0.9453	45
141805	5628	1181.79	6312	6321	6400	-1	0	6169	6466	6400	99434	4.526	255	1.7295E+07	83258	21970	22956	834	9.3028E+06	6362	56	-0.079	0.4172	22
141805	5629	1138.8	6312	6322	5894	-1	0	5597	6411	5894	147185	6.061	647	4.9836E+07	39017	24284	25186	836	2.9694E+07	5969	211	0.1676	0.6378	76
141805	5630	884.98	6323	6324	6411	-1	0	6246	6708	6411	123216	4.067	385	3.7505E+07	98934	30298	40343	1693	2.3460E+07	6443	122	0.528	0.7149	45
141805	5631	1057.28	6323	6325	6356	-1	0	6235	6807	6356	97528	4.026	331	2.7931E+07	89964	24223	38343	1696	8.4055E+06	6364	60.2	0.1746	0.4258	27
141805	5632	828.7	6323	6326	6323	-1	0	6147	6543	6323	93900	2.612	171	2.0269E+07	93436	35952	62496	1692	5.9162E+06	6344	41	0.2903	0.3344	18
141805	5633	926.53	6323	6327	6367	-1	0	6158	6939	6367	258673	8.779	50	4.7654E+07	80320	29463	34746	1690	1.5464E+07	6363	25.3	-0.1292	0.284	12
141805	5634	970.55	6323	6328	5839	-1	0	5553	6631	5839	935485	34.45	78	1.2852E+08	75492	27153	38435	1692	6.9813E+07	5839	58.5	-0.0403	0.2753	28
141805	5635	1065	6323	6329	6466	-1	0	6169	6895	6466	98803	4.444	480	3.3409E+07	69486	22232	21555	1693	1.5982E+07	6460	150	0.0416	0.4459	55
141805	5636	1173.58	6323	6330	6114	-1	0	5971	6576	6114	142685	5.315	233	2.9993E+07	83572	26847	31077	837	1.3425E+07	6264	145	0.0866	0.5917	58
141805	5637	1153.34	6323	6331	6323	-1	0	6191	6565	6323	72815	2.779	315	1.6060E+07	60012	26206	26669	837	4.8792E+06	6324	56.8	-0.3188	0.2258	24
141805	5638	1088.34	6323	6332	6488	-1	0	6169	6906	6488	129502	4.54	568	4.5740E+07	35543	28524	36587	1693	2.3170E+07	6583	126	0.5354	0.7317	49
141805	5639	823.72	6323	6333	6114	-1	0	5905	6587	6114	95754	3.168	513	3.5143E+07	33192	30230	38436	1690	1.3038E+07	6169	116	0.456	1.015	39
141805	5640	1011.46	6334	6335	6246	-1	0	5971	6642	6246	385419	12.84	51	6.9827E+07	144875	30012	44075	1690	4.2367E+07	6303	106	0.6826	1.024	43
141805	5641	1005.36	6334	6336	6345	-1	0	6136	6785	6345	285620	13.58	16	2.8234E+07	137938	21030	25586	1691	7.6248E+06	6340	23.5	-0.0565	0.27	12
